NO_OF_FRAMES	8444
NO_OF_CAMERAS	8
NO_OF_MARKERS	1
FREQUENCY	150
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2024-01-10, 12:21:36.594	1963.39651480
DATA_INCLUDED	3D
MARKER_NAMES	marker
Frame	Time	marker X	marker Y	marker Z	
7053	47.01333	411.400	74.531	436.192
7054	47.02000	412.099	74.585	435.289
7055	47.02667	412.661	74.919	433.369
7056	47.03333	413.119	75.617	430.750
7057	47.04000	413.471	76.554	427.328
7058	47.04667	413.817	77.565	423.075
7059	47.05333	414.226	78.887	417.965
7060	47.06000	414.396	80.571	412.168
7061	47.06667	414.575	82.140	405.772
7062	47.07333	414.816	84.165	398.282
7063	47.08000	414.912	86.121	390.445
7064	47.08667	415.168	88.420	381.604
7065	47.09333	415.185	90.702	372.152
7066	47.10000	415.243	92.844	362.331
7067	47.10667	415.240	95.294	351.479
7068	47.11333	415.288	97.566	340.227
7069	47.12000	415.446	99.728	328.649
7070	47.12667	415.483	101.864	316.372
7071	47.13333	415.543	103.659	303.942
7072	47.14000	415.684	105.447	291.110
7073	47.14667	415.714	106.929	277.867
7074	47.15333	416.001	108.178	264.502
7075	47.16000	416.189	109.187	250.984
7076	47.16667	416.533	109.999	237.232
7077	47.17333	417.281	110.451	223.431
7078	47.18000	417.961	110.584	209.620
7079	47.18667	418.715	110.342	196.115
7080	47.19333	419.564	109.939	182.854
7081	47.20000	420.721	109.299	169.686
7082	47.20667	421.680	108.428	156.680
7083	47.21333	422.928	107.284	144.335
7084	47.22000	424.201	106.175	132.625
7085	47.22667	425.730	104.794	121.055
7086	47.23333	427.146	103.229	110.297
7087	47.24000	428.569	101.686	100.570
7088	47.24667	430.135	99.966	91.231
7089	47.25333	431.274	98.338	82.820
7090	47.26000	432.792	96.718	75.275
7091	47.26667	434.215	95.281	68.483
7092	47.27333	435.633	93.775	62.423
7093	47.28000	436.666	92.501	57.491
7094	47.28667	437.710	91.526	52.789
7095	47.29333	438.819	90.634	49.479
7096	47.30000	439.565	90.037	46.969
7097	47.30667	440.539	89.856	45.086
7098	47.31333	441.120	89.651	44.336
7099	47.32000	441.611	89.796	44.346
7100	47.32667	442.031	90.285	45.206
7101	47.33333	442.573	91.173	46.662
7102	47.34000	442.652	92.104	49.590
7103	47.34667	442.511	93.326	53.082
7104	47.35333	442.158	94.885	57.287
7105	47.36000	441.923	96.602	62.289
7106	47.36667	441.402	98.573	68.584
7107	47.37333	440.551	100.622	75.127
7108	47.38000	439.568	102.738	82.756
7109	47.38667	438.479	105.016	91.096
7110	47.39333	437.026	107.395	99.969
7111	47.40000	435.349	109.764	109.480
7112	47.40667	433.905	111.954	120.053
7113	47.41333	432.280	114.184	130.873
7114	47.42000	430.654	116.345	142.261
7115	47.42667	428.994	118.381	154.615
7116	47.43333	427.240	120.338	166.917
7117	47.44000	425.583	122.038	179.799
7118	47.44667	424.036	123.595	193.001
7119	47.45333	422.561	124.836	206.528
7120	47.46000	420.986	125.897	220.179
7121	47.46667	419.628	126.702	234.338
7122	47.47333	418.057	127.099	248.653
7123	47.48000	416.886	127.268	263.063
7124	47.48667	415.685	127.150	277.620
7125	47.49333	414.448	126.593	292.195
7126	47.50000	413.581	125.821	306.750
7127	47.50667	412.747	124.704	321.097
7128	47.51333	412.040	123.055	335.598
7129	47.52000	411.359	121.385	349.799
7130	47.52667	410.808	119.126	363.938
7131	47.53333	410.476	116.842	377.591
7132	47.54000	410.302	114.004	391.195
7133	47.54667	410.231	110.934	404.510
7134	47.55333	410.376	107.699	417.219
7135	47.56000	410.471	104.114	429.525
7136	47.56667	410.854	100.442	441.437
7137	47.57333	411.393	96.726	452.864
7138	47.58000	411.982	92.795	463.732
7139	47.58667	412.880	88.934	474.379
7140	47.59333	413.838	84.544	484.024
7141	47.60000	414.947	80.658	493.066
7142	47.60667	415.973	76.644	501.689
7143	47.61333	417.156	72.730	509.571
7144	47.62000	418.527	68.830	516.935
7145	47.62667	419.840	65.270	523.662
7146	47.63333	421.234	61.916	529.828
7147	47.64000	422.576	58.635	535.294
7148	47.64667	423.894	55.480	539.988
7149	47.65333	424.984	52.754	544.094
7150	47.66000	426.087	50.350	547.459
7151	47.66667	427.210	48.531	550.242
7152	47.67333	428.151	47.027	552.117
7153	47.68000	429.030	45.583	553.369
7154	47.68667	429.891	44.741	553.898
7155	47.69333	430.566	44.414	553.631
7156	47.70000	431.199	44.497	552.809
7157	47.70667	431.778	45.105	550.984
7158	47.71333	432.251	45.825	548.492
7159	47.72000	432.594	47.246	545.300
7160	47.72667	432.957	48.863	541.123
7161	47.73333	433.154	51.132	536.188
7162	47.74000	433.460	53.539	530.602
7163	47.74667	433.489	56.351	524.265
7164	47.75333	433.558	59.666	517.064
7165	47.76000	433.550	63.261	508.934
7166	47.76667	433.419	66.899	500.305
7167	47.77333	433.333	71.030	490.701
7168	47.78000	433.097	75.288	480.170
7169	47.78667	433.045	79.628	469.086
7170	47.79333	432.941	84.061	457.319
7171	47.80000	433.072	88.810	444.525
7172	47.80667	433.056	93.331	431.341
7173	47.81333	433.026	97.852	417.399
7174	47.82000	433.239	102.394	402.788
7175	47.82667	433.283	106.788	387.534
7176	47.83333	433.499	110.955	371.946
7177	47.84000	433.902	114.815	355.809
7178	47.84667	434.138	118.261	339.405
7179	47.85333	434.565	121.506	322.787
7180	47.86000	435.027	124.109	306.130
7181	47.86667	435.773	126.586	289.450
7182	47.87333	436.497	128.386	272.963
7183	47.88000	437.260	129.743	256.685
7184	47.88667	438.034	130.522	241.198
7185	47.89333	439.310	130.941	226.003
7186	47.90000	440.327	130.903	211.198
7187	47.90667	441.498	130.475	197.451
7188	47.91333	442.632	129.690	184.401
7189	47.92000	443.958	128.696	171.765
7190	47.92667	445.101	127.338	160.210
7191	47.93333	446.334	125.972	149.375
7192	47.94000	447.686	124.451	139.171
7193	47.94667	448.827	122.677	130.023
7194	47.95333	450.006	120.990	121.377
7195	47.96000	451.322	119.111	113.693
7196	47.96667	452.424	117.284	106.280
7197	47.97333	453.394	115.506	99.446
7198	47.98000	454.536	113.593	93.182
7199	47.98667	455.169	111.768	87.616
7200	47.99333	456.385	110.227	82.106
7201	48.00000	457.107	108.638	77.593
7202	48.00667	457.804	107.197	73.334
7203	48.01333	458.679	105.695	69.416
7204	48.02000	459.301	104.421	65.687
7205	48.02667	459.806	103.151	62.398
7206	48.03333	460.626	102.003	59.258
7207	48.04000	461.267	101.188	56.205
7208	48.04667	461.818	100.217	53.796
7209	48.05333	462.067	99.497	51.503
7210	48.06000	462.716	98.946	49.270
7211	48.06667	462.701	98.395	47.479
7212	48.07333	462.873	97.797	45.544
7213	48.08000	463.040	97.557	44.395
7214	48.08667	462.847	97.123	42.735
7215	48.09333	462.749	97.003	41.611
7216	48.10000	462.430	96.895	40.861
7217	48.10667	462.239	96.746	40.232
7218	48.11333	462.028	96.696	39.718
7219	48.12000	461.805	96.592	39.133
7220	48.12667	461.599	96.595	38.589
7221	48.13333	461.235	96.589	38.168
7222	48.14000	461.010	96.716	37.642
7223	48.14667	460.798	96.865	37.149
7224	48.15333	460.606	96.971	36.835
7225	48.16000	460.348	97.123	36.485
7226	48.16667	460.212	97.309	36.121
7227	48.17333	460.083	97.500	35.758
7228	48.18000	460.028	97.759	35.494
7229	48.18667	459.965	97.910	35.214
7230	48.19333	459.919	98.035	34.652
7231	48.20000	459.917	98.212	34.190
7232	48.20667	460.110	98.372	33.550
7233	48.21333	460.087	98.523	32.959
7234	48.22000	460.126	98.649	32.363
7235	48.22667	460.190	98.852	31.763
7236	48.23333	460.293	98.928	31.105
7237	48.24000	460.395	98.981	30.293
7238	48.24667	460.501	99.013	29.581
7239	48.25333	460.702	99.166	28.831
7240	48.26000	460.848	99.266	28.103
7241	48.26667	461.191	99.413	27.218
7242	48.27333	461.321	99.409	26.349
7243	48.28000	461.369	99.409	25.642
7244	48.28667	461.497	99.407	25.184
7245	48.29333	461.667	99.265	24.949
7246	48.30000	461.756	99.207	24.766
7247	48.30667	461.915	99.130	24.498
7248	48.31333	461.940	99.031	24.259
7249	48.32000	461.966	98.891	23.986
7250	48.32667	462.061	98.851	23.776
7251	48.33333	462.050	98.819	23.578
7252	48.34000	461.983	98.845	23.490
7253	48.34667	461.971	98.875	23.522
7254	48.35333	461.952	98.907	23.521
7255	48.36000	462.006	99.022	23.504
7256	48.36667	461.938	99.063	23.534
7257	48.37333	462.027	99.141	23.544
7258	48.38000	462.044	99.203	23.509
7259	48.38667	462.083	99.242	23.482
7260	48.39333	462.134	99.342	23.497
7261	48.40000	462.155	99.330	23.456
7262	48.40667	462.235	99.355	23.458
7263	48.41333	462.140	99.325	23.452
7264	48.42000	462.172	99.338	23.438
7265	48.42667	462.091	99.338	23.365
7266	48.43333	462.024	99.292	23.275
7267	48.44000	461.947	99.302	23.289
7268	48.44667	461.911	99.296	23.212
7269	48.45333	461.699	99.317	23.097
7270	48.46000	461.500	99.372	23.063
7271	48.46667	461.436	99.387	23.064
7272	48.47333	461.311	99.461	23.020
7273	48.48000	461.269	99.536	23.012
7274	48.48667	461.145	99.571	22.999
7275	48.49333	461.127	99.652	22.981
7276	48.50000	461.087	99.695	22.982
7277	48.50667	461.029	99.784	22.964
7278	48.51333	461.028	99.846	22.992
7279	48.52000	461.016	99.896	22.935
7280	48.52667	460.951	99.939	22.939
7281	48.53333	460.990	100.012	22.927
7282	48.54000	460.894	100.064	22.949
7283	48.54667	460.852	100.145	22.822
7284	48.55333	460.841	100.166	22.860
7285	48.56000	460.799	100.195	22.896
7286	48.56667	460.711	100.230	22.873
7287	48.57333	460.713	100.237	22.882
7288	48.58000	460.696	100.274	22.921
7289	48.58667	460.666	100.298	22.850
7290	48.59333	460.638	100.376	22.860
7291	48.60000	460.613	100.394	22.829
7292	48.60667	460.597	100.437	22.798
7293	48.61333	460.607	100.437	22.837
7294	48.62000	460.564	100.445	22.809
7295	48.62667	460.616	100.497	22.806
7296	48.63333	460.650	100.508	22.820
7297	48.64000	460.666	100.517	22.831
7298	48.64667	460.709	100.521	22.870
7299	48.65333	460.745	100.524	22.876
7300	48.66000	460.821	100.608	22.899
7301	48.66667	460.964	100.599	22.872
7302	48.67333	461.026	100.588	22.809
7303	48.68000	461.056	100.617	22.748
7304	48.68667	461.112	100.611	22.725
7305	48.69333	461.127	100.549	22.676
7306	48.70000	461.133	100.583	22.637
7307	48.70667	461.147	100.563	22.659
7308	48.71333	461.100	100.573	22.600
7309	48.72000	461.104	100.502	22.615
7310	48.72667	461.032	100.488	22.621
7311	48.73333	461.004	100.466	22.581
7312	48.74000	460.990	100.454	22.586
7313	48.74667	460.958	100.464	22.607
7314	48.75333	460.954	100.457	22.551
7315	48.76000	460.946	100.483	22.578
7316	48.76667	461.004	100.500	22.564
7317	48.77333	460.965	100.455	22.540
7318	48.78000	460.960	100.434	22.587
7319	48.78667	461.004	100.431	22.566
7320	48.79333	460.988	100.415	22.594
7321	48.80000	460.956	100.334	22.604
7322	48.80667	460.981	100.337	22.617
7323	48.81333	460.940	100.298	22.627
7324	48.82000	460.967	100.265	22.634
7325	48.82667	460.897	100.256	22.622
7326	48.83333	460.901	100.267	22.580
7327	48.84000	460.847	100.266	22.588
7328	48.84667	460.780	100.280	22.654
7329	48.85333	460.777	100.273	22.617
7330	48.86000	460.840	100.324	22.582
7331	48.86667	460.856	100.276	22.559
7332	48.87333	460.820	100.273	22.568
7333	48.88000	460.828	100.183	22.532
7334	48.88667	460.728	100.028	22.387
7335	48.89333	460.713	99.774	22.288
7336	48.90000	460.609	99.398	21.968
7337	48.90667	460.593	99.303	21.916
7338	48.91333	460.565	99.261	21.870
7339	48.92000	460.591	99.330	21.893
7340	48.92667	460.591	99.341	21.873
7341	48.93333	460.635	99.276	21.874
7342	48.94000	460.577	99.269	21.867
7343	48.94667	460.561	99.274	21.926
7344	48.95333	460.589	99.224	21.922
7345	48.96000	460.596	99.227	21.917
7346	48.96667	460.625	99.277	21.940
7347	48.97333	460.596	99.231	21.908
7348	48.98000	460.587	99.250	21.887
7349	48.98667	460.580	99.241	21.894
7350	48.99333	460.587	99.282	21.863
7351	49.00000	460.584	99.275	21.855
7352	49.00667	460.577	99.255	21.871
7353	49.01333	460.584	99.284	21.867
7354	49.02000	460.615	99.268	21.903
7355	49.02667	460.566	99.275	21.900
7356	49.03333	460.567	99.250	21.922
7357	49.04000	460.551	99.262	21.947
7358	49.04667	460.625	99.242	21.937
7359	49.05333	460.567	99.248	21.917
7360	49.06000	460.585	99.302	21.911
7361	49.06667	460.584	99.264	21.882
7362	49.07333	460.574	99.290	21.860
7363	49.08000	460.576	99.296	21.873
7364	49.08667	460.569	99.305	21.880
7365	49.09333	460.585	99.273	21.878
7366	49.10000	460.552	99.247	21.868
7367	49.10667	460.569	99.252	21.937
7368	49.11333	460.589	99.265	21.925
7369	49.12000	460.600	99.246	21.900
7370	49.12667	460.541	99.251	21.893
7371	49.13333	460.478	99.247	21.856
7372	49.14000	460.495	99.254	21.835
7373	49.14667	460.527	99.380	21.870
7374	49.15333	460.505	99.331	21.843
7375	49.16000	460.526	99.381	21.869
7376	49.16667	460.584	99.354	21.887
7377	49.17333	460.544	99.318	21.891
7378	49.18000	460.598	99.315	21.920
7379	49.18667	460.667	99.304	21.915
7380	49.19333	460.631	99.332	21.914
7381	49.20000	460.651	99.311	21.957
7382	49.20667	460.662	99.331	21.923
7383	49.21333	460.641	99.311	21.877
7384	49.22000	460.658	99.340	21.884
7385	49.22667	460.655	99.338	21.904
7386	49.23333	460.641	99.320	21.858
7387	49.24000	460.654	99.348	21.914
7388	49.24667	460.687	99.344	21.885
7389	49.25333	460.664	99.323	21.903
7390	49.26000	460.725	99.337	21.932
7391	49.26667	460.668	99.342	21.912
7392	49.27333	460.656	99.343	21.912
7393	49.28000	460.672	99.346	21.927
7394	49.28667	460.626	99.386	21.894
7395	49.29333	460.647	99.375	21.896
7396	49.30000	460.657	99.375	21.878
7397	49.30667	460.630	99.417	21.900
7398	49.31333	460.612	99.423	21.845
7399	49.32000	460.610	99.425	21.871
7400	49.32667	460.638	99.408	21.886
7401	49.33333	460.470	99.429	21.857
7402	49.34000	460.562	99.348	21.826
7403	49.34667	460.560	99.328	21.812
7404	49.35333	460.550	99.318	21.805
7405	49.36000	460.565	99.330	21.814
7406	49.36667	460.542	99.346	21.824
7407	49.37333	460.565	99.345	21.801
7408	49.38000	460.546	99.340	21.795
7409	49.38667	460.518	99.359	21.802
7410	49.39333	460.504	99.348	21.781
7411	49.40000	460.577	99.334	21.853
7412	49.40667	460.534	99.297	21.816
7413	49.41333	460.590	99.301	21.817
7414	49.42000	460.547	99.295	21.851
7415	49.42667	460.570	99.326	21.838
7416	49.43333	460.563	99.334	21.814
7417	49.44000	460.524	99.324	21.801
7418	49.44667	460.562	99.345	21.807
7419	49.45333	460.523	99.312	21.794
7420	49.46000	460.576	99.329	21.780
7421	49.46667	460.546	99.299	21.761
7422	49.47333	460.541	99.303	21.806
7423	49.48000	460.606	99.288	21.801
7424	49.48667	460.563	99.266	21.786
7425	49.49333	460.529	99.261	21.801
7426	49.50000	460.519	99.266	21.818
7427	49.50667	460.569	99.269	21.819
7428	49.51333	460.597	99.226	21.836
7429	49.52000	460.621	99.292	21.839
7430	49.52667	460.552	99.245	21.819
7431	49.53333	460.574	99.260	21.784
7432	49.54000	460.598	99.272	21.792
7433	49.54667	460.560	99.305	21.782
7434	49.55333	460.564	99.265	21.771
7435	49.56000	460.585	99.259	21.821
7436	49.56667	460.591	99.238	21.810
7437	49.57333	460.736	99.320	21.806
7438	49.58000	460.649	99.247	21.754
7439	49.58667	460.656	99.320	21.790
7440	49.59333	460.663	99.324	21.784
7441	49.60000	460.682	99.339	21.759
7442	49.60667	460.669	99.387	21.730
7443	49.61333	460.634	99.349	21.735
7444	49.62000	460.696	99.372	21.721
7445	49.62667	460.686	99.394	21.729
7446	49.63333	460.643	99.370	21.776
7447	49.64000	460.690	99.368	21.780
7448	49.64667	460.681	99.358	21.756
7449	49.65333	460.667	99.356	21.773
7450	49.66000	460.659	99.338	21.775
7451	49.66667	460.630	99.371	21.740
7452	49.67333	460.651	99.364	21.785
7453	49.68000	460.672	99.387	21.784
7454	49.68667	460.691	99.365	21.731
7455	49.69333	460.693	99.404	21.714
7456	49.70000	460.649	99.398	21.743
7457	49.70667	460.676	99.404	21.769
7458	49.71333	460.728	99.400	21.764
7459	49.72000	460.724	99.396	21.783
7460	49.72667	460.732	99.341	21.784
7461	49.73333	460.721	99.365	21.781
7462	49.74000	460.727	99.351	21.772
7463	49.74667	460.733	99.377	21.789
7464	49.75333	460.781	99.420	21.770
7465	49.76000	460.747	99.401	21.735
7466	49.76667	460.761	99.403	21.766
7467	49.77333	460.778	99.442	21.738
7468	49.78000	460.755	99.400	21.726
7469	49.78667	460.764	99.386	21.745
7470	49.79333	460.711	99.382	21.777
7471	49.80000	460.754	99.359	21.757
7472	49.80667	460.722	99.352	21.746
7473	49.81333	460.746	99.331	21.751
7474	49.82000	460.736	99.362	21.782
7475	49.82667	460.813	99.378	21.792
7476	49.83333	460.774	99.378	21.764
7477	49.84000	460.700	99.361	21.720
7478	49.84667	460.720	99.413	21.748
7479	49.85333	460.726	99.384	21.719
7480	49.86000	460.737	99.364	21.746
7481	49.86667	460.697	99.388	21.767
7482	49.87333	460.693	99.338	21.751
7483	49.88000	460.672	99.328	21.750
7484	49.88667	460.681	99.345	21.770
7485	49.89333	460.714	99.350	21.771
7486	49.90000	460.666	99.379	21.779
7487	49.90667	460.685	99.352	21.740
7488	49.91333	460.652	99.396	21.748
7489	49.92000	460.682	99.410	21.721
7490	49.92667	460.687	99.400	21.734
7491	49.93333	460.644	99.381	21.714
7492	49.94000	460.724	99.381	21.766
7493	49.94667	460.711	99.404	21.752
7494	49.95333	460.727	99.377	21.759
7495	49.96000	460.721	99.425	21.776
7496	49.96667	460.698	99.388	21.768
7497	49.97333	460.704	99.406	21.778
7498	49.98000	460.707	99.410	21.744
7499	49.98667	460.727	99.440	21.763
7500	49.99333	460.680	99.414	21.711
7501	50.00000	460.739	99.424	21.747
7502	50.00667	460.730	99.465	21.701
7503	50.01333	460.770	99.403	21.757
7504	50.02000	460.756	99.419	21.779
7505	50.02667	460.725	99.433	21.762
7506	50.03333	460.756	99.416	21.774
7507	50.04000	460.787	99.427	21.817
7508	50.04667	460.744	99.429	21.790
7509	50.05333	460.771	99.432	21.752
7510	50.06000	460.767	99.441	21.754
7511	50.06667	460.800	99.468	21.779
7512	50.07333	460.785	99.447	21.739
7513	50.08000	460.719	99.435	21.721
7514	50.08667	460.760	99.455	21.758
7515	50.09333	460.827	99.450	21.759
7516	50.10000	460.779	99.428	21.782
7517	50.10667	460.732	99.390	21.770
7518	50.11333	460.723	99.384	21.769
7519	50.12000	460.736	99.348	21.758
7520	50.12667	460.709	99.371	21.790
7521	50.13333	460.691	99.394	21.735
7522	50.14000	460.733	99.388	21.754
7523	50.14667	460.721	99.377	21.727
7524	50.15333	460.663	99.352	21.697
7525	50.16000	460.639	99.344	21.722
7526	50.16667	460.646	99.332	21.756
7527	50.17333	460.656	99.297	21.723
7528	50.18000	460.668	99.272	21.740
7529	50.18667	460.650	99.259	21.749
7530	50.19333	460.570	99.243	21.742
7531	50.20000	460.634	99.256	21.776
7532	50.20667	460.572	99.229	21.760
7533	50.21333	460.582	99.261	21.749
7534	50.22000	460.548	99.263	21.752
7535	50.22667	460.625	99.283	21.749
7536	50.23333	460.613	99.278	21.731
7537	50.24000	460.598	99.281	21.726
7538	50.24667	460.608	99.312	21.765
7539	50.25333	460.600	99.291	21.765
7540	50.26000	460.597	99.282	21.744
7541	50.26667	460.592	99.261	21.801
7542	50.27333	460.604	99.300	21.796
7543	50.28000	460.615	99.249	21.794
7544	50.28667	460.662	99.312	21.798
7545	50.29333	460.600	99.317	21.702
7546	50.30000	460.650	99.313	21.720
7547	50.30667	460.659	99.318	21.784
7548	50.31333	460.665	99.364	21.753
7549	50.32000	460.656	99.327	21.727
7550	50.32667	460.681	99.316	21.728
7551	50.33333	460.720	99.359	21.763
7552	50.34000	460.579	99.277	21.828
7553	50.34667	460.607	99.278	21.818
7554	50.35333	460.536	99.275	21.790
7555	50.36000	460.613	99.306	21.813
7556	50.36667	460.610	99.318	21.805
7557	50.37333	460.586	99.370	21.780
7558	50.38000	460.618	99.372	21.785
7559	50.38667	460.656	99.389	21.766
7560	50.39333	460.615	99.400	21.798
7561	50.40000	460.612	99.402	21.805
7562	50.40667	460.630	99.356	21.835
7563	50.41333	460.649	99.360	21.842
7564	50.42000	460.596	99.387	21.826
7565	50.42667	460.590	99.350	21.807
7566	50.43333	460.620	99.363	21.823
7567	50.44000	460.588	99.373	21.821
7568	50.44667	460.592	99.401	21.795
7569	50.45333	460.609	99.354	21.798
7570	50.46000	460.572	99.370	21.781
7571	50.46667	460.594	99.370	21.786
7572	50.47333	460.604	99.384	21.798
7573	50.48000	460.588	99.340	21.814
7574	50.48667	460.588	99.341	21.807
7575	50.49333	460.551	99.303	21.816
7576	50.50000	460.572	99.334	21.816
7577	50.50667	460.548	99.263	21.847
7578	50.51333	460.564	99.319	21.871
7579	50.52000	460.565	99.299	21.798
7580	50.52667	460.515	99.258	21.824
7581	50.53333	460.550	99.292	21.827
7582	50.54000	460.524	99.281	21.767
7583	50.54667	460.511	99.266	21.776
7584	50.55333	460.509	99.286	21.792
7585	50.56000	460.532	99.257	21.791
7586	50.56667	460.481	99.249	21.803
7587	50.57333	460.551	99.231	21.826
7588	50.58000	460.506	99.242	21.820
7589	50.58667	460.472	99.196	21.830
7590	50.59333	460.512	99.227	21.832
7591	50.60000	460.527	99.218	21.819
7592	50.60667	460.507	99.288	21.800
7593	50.61333	460.505	99.239	21.753
7594	50.62000	460.561	99.253	21.796
7595	50.62667	460.547	99.232	21.790
7596	50.63333	460.531	99.208	21.810
7597	50.64000	460.529	99.226	21.792
7598	50.64667	460.552	99.232	21.882
7599	50.65333	460.514	99.218	21.843
7600	50.66000	460.558	99.229	21.850
7601	50.66667	460.554	99.228	21.816
7602	50.67333	460.596	99.272	21.807
7603	50.68000	460.582	99.275	21.811
7604	50.68667	460.590	99.308	21.796
7605	50.69333	460.559	99.299	21.781
7606	50.70000	460.551	99.340	21.786
7607	50.70667	460.620	99.288	21.804
7608	50.71333	460.517	99.301	21.789
7609	50.72000	460.535	99.336	21.828
7610	50.72667	460.603	99.316	21.833
7611	50.73333	460.494	99.281	21.797
7612	50.74000	460.560	99.320	21.821
7613	50.74667	460.531	99.347	21.814
7614	50.75333	460.605	99.370	21.807
7615	50.76000	460.589	99.371	21.785
7616	50.76667	460.568	99.414	21.770
7617	50.77333	460.574	99.402	21.750
7618	50.78000	460.581	99.388	21.785
7619	50.78667	460.552	99.376	21.806
7620	50.79333	460.591	99.346	21.803
7621	50.80000	460.574	99.339	21.810
7622	50.80667	460.593	99.319	21.829
7623	50.81333	460.621	99.362	21.825
7624	50.82000	460.625	99.389	21.831
7625	50.82667	460.586	99.366	21.785
7626	50.83333	460.625	99.372	21.812
7627	50.84000	460.568	99.392	21.763
7628	50.84667	460.600	99.347	21.778
7629	50.85333	460.559	99.318	21.789
7630	50.86000	460.544	99.308	21.770
7631	50.86667	460.571	99.335	21.814
7632	50.87333	460.631	99.292	21.854
7633	50.88000	460.553	99.273	21.807
7634	50.88667	460.563	99.293	21.853
7635	50.89333	460.556	99.283	21.811
7636	50.90000	460.582	99.282	21.835
7637	50.90667	460.593	99.322	21.807
7638	50.91333	460.522	99.302	21.758
7639	50.92000	460.523	99.290	21.766
7640	50.92667	460.496	99.260	21.783
7641	50.93333	460.555	99.259	21.819
7642	50.94000	460.507	99.267	21.817
7643	50.94667	460.519	99.239	21.841
7644	50.95333	460.548	99.195	21.867
7645	50.96000	460.541	99.193	21.882
7646	50.96667	460.533	99.202	21.857
7647	50.97333	460.466	99.221	21.823
7648	50.98000	460.544	99.227	21.816
7649	50.98667	460.547	99.245	21.809
7650	50.99333	460.482	99.282	21.777
7651	51.00000	460.501	99.237	21.772
7652	51.00667	460.524	99.298	21.765
7653	51.01333	460.532	99.286	21.811
7654	51.02000	460.463	99.223	21.814
7655	51.02667	460.537	99.266	21.847
7656	51.03333	460.509	99.268	21.841
7657	51.04000	460.543	99.267	21.831
7658	51.04667	460.531	99.310	21.828
7659	51.05333	460.556	99.293	21.812
7660	51.06000	460.500	99.297	21.803
7661	51.06667	460.507	99.340	21.781
7662	51.07333	460.559	99.367	21.756
7663	51.08000	460.571	99.356	21.775
7664	51.08667	460.576	99.326	21.770
7665	51.09333	460.634	99.354	21.840
7666	51.10000	460.537	99.308	21.832
7667	51.10667	460.584	99.300	21.854
7668	51.11333	460.646	99.306	21.852
7669	51.12000	460.623	99.313	21.845
7670	51.12667	460.595	99.323	21.806
7671	51.13333	460.566	99.347	21.784
7672	51.14000	460.606	99.371	21.789
7673	51.14667	460.616	99.408	21.783
7674	51.15333	460.614	99.382	21.766
7675	51.16000	460.627	99.338	21.813
7676	51.16667	460.615	99.315	21.799
7677	51.17333	460.578	99.328	21.809
7678	51.18000	460.592	99.336	21.819
7679	51.18667	460.611	99.315	21.855
7680	51.19333	460.605	99.331	21.850
7681	51.20000	460.618	99.340	21.839
7682	51.20667	460.607	99.350	21.826
7683	51.21333	460.633	99.382	21.774
7684	51.22000	460.605	99.364	21.791
7685	51.22667	460.594	99.373	21.785
7686	51.23333	460.605	99.340	21.786
7687	51.24000	460.574	99.305	21.801
7688	51.24667	460.551	99.265	21.856
7689	51.25333	460.552	99.284	21.845
7690	51.26000	460.535	99.284	21.828
7691	51.26667	460.592	99.244	21.863
7692	51.27333	460.542	99.262	21.855
7693	51.28000	460.537	99.292	21.829
7694	51.28667	460.576	99.279	21.809
7695	51.29333	460.544	99.306	21.767
7696	51.30000	460.537	99.323	21.770
7697	51.30667	460.536	99.295	21.752
7698	51.31333	460.526	99.290	21.810
7699	51.32000	460.542	99.288	21.826
7700	51.32667	460.516	99.261	21.837
7701	51.33333	460.516	99.230	21.840
7702	51.34000	460.526	99.212	21.845
7703	51.34667	460.505	99.187	21.845
7704	51.35333	460.556	99.255	21.855
7705	51.36000	460.501	99.265	21.822
7706	51.36667	460.481	99.339	21.775
7707	51.37333	460.487	99.315	21.762
7708	51.38000	460.508	99.318	21.741
7709	51.38667	460.496	99.304	21.776
7710	51.39333	460.520	99.301	21.802
7711	51.40000	460.552	99.282	21.808
7712	51.40667	460.574	99.271	21.842
7713	51.41333	460.595	99.266	21.851
7714	51.42000	460.590	99.255	21.850
7715	51.42667	460.613	99.262	21.867
7716	51.43333	460.604	99.313	21.816
7717	51.44000	460.558	99.301	21.814
7718	51.44667	460.569	99.318	21.775
7719	51.45333	460.612	99.358	21.772
7720	51.46000	460.564	99.339	21.785
7721	51.46667	460.592	99.314	21.790
7722	51.47333	460.596	99.324	21.845
7723	51.48000	460.559	99.313	21.818
7724	51.48667	460.586	99.287	21.852
7725	51.49333	460.620	99.292	21.857
7726	51.50000	460.634	99.305	21.853
7727	51.50667	460.588	99.340	21.812
7728	51.51333	460.590	99.329	21.782
7729	51.52000	460.614	99.378	21.775
7730	51.52667	460.549	99.367	21.761
7731	51.53333	460.593	99.388	21.774
7732	51.54000	460.608	99.370	21.788
7733	51.54667	460.585	99.354	21.796
7734	51.55333	460.641	99.359	21.847
7735	51.56000	460.590	99.317	21.872
7736	51.56667	460.531	99.301	21.848
7737	51.57333	460.577	99.322	21.831
7738	51.58000	460.586	99.328	21.831
7739	51.58667	460.539	99.308	21.780
7740	51.59333	460.528	99.339	21.808
7741	51.60000	460.594	99.344	21.781
7742	51.60667	460.515	99.346	21.748
7743	51.61333	460.524	99.317	21.797
