,acc_x,acc_y,acc_z,freeacc_x,freeacc_y,freeacc_z,gyr_x,gyr_y,gyr_z,mag_x,mag_y,mag_z
208,-0.062396,-0.144449,9.781495,0.072736,0.090906,0.030619,-0.019397,0.013267,0.004365,0.298828,0.506348,-0.953125
209,-0.061434,-0.108587,9.827802,0.037899,0.081725,-0.015493,-0.018873,0.012892,0.002519,0.303223,0.502197,-0.948486
210,-0.050366,-0.119276,9.808648,0.044913,0.095015,0.003748,-0.018872,0.012893,0.002516,0.296631,0.508301,-0.948486
211,-0.083873,-0.109768,9.813754,0.045782,0.060301,-0.001747,-0.019711,0.014036,0.001922,0.299072,0.501953,-0.948486
212,-0.072977,-0.12049,9.794595,0.052771,0.07357,0.017498,-0.018899,0.015368,0.003514,0.301025,0.50415,-0.952881
213,-0.079728,-0.090764,9.807816,0.026452,0.058711,0.004338,-0.016202,0.014809,0.002012,0.296631,0.508301,-0.948486
214,-0.063084,-0.149248,9.814391,0.077185,0.091856,-0.002308,-0.021563,0.013453,0.004006,0.30127,0.497803,-0.950439
215,-0.062596,-0.097198,9.821756,0.027226,0.076988,-0.009409,-0.019389,0.013268,0.004348,0.301025,0.506348,-0.948486
216,-0.078501,-0.127968,9.794458,0.06142,0.07045,0.017525,-0.019704,0.014038,0.00191,0.299072,0.501953,-0.946045
217,-0.067413,-0.138627,9.775298,0.068605,0.083994,0.036775,-0.018024,0.011752,0.003093,0.301025,0.50415,-0.948486
218,-0.046751,-0.105383,9.835677,0.030138,0.094427,-0.023166,-0.019208,0.01614,0.001065,0.296631,0.508301,-0.948486
219,-0.04296,-0.138725,9.822364,0.06098,0.107973,-0.009967,-0.019701,0.014039,0.001903,0.301025,0.50415,-0.946289
220,-0.044973,-0.107752,9.744396,0.03255,0.095757,0.068117,-0.018228,0.011355,0.007366,0.296875,0.501953,-0.948486
221,-0.057887,-0.133688,9.841423,0.060378,0.0922,-0.029197,-0.020537,0.015184,0.001305,0.298828,0.506348,-0.950684
222,-0.039771,-0.121861,9.81644,0.043699,0.105481,-0.003925,-0.020191,0.011939,0.002736,0.296875,0.506104,-0.950684
223,-0.068674,-0.110853,9.730297,0.042611,0.073681,0.081889,-0.017523,0.013855,0.002241,0.301025,0.50415,-0.948486
224,-0.042431,-0.125563,9.816382,0.048026,0.103908,-0.003922,-0.020218,0.014414,0.003734,0.302979,0.508545,-0.953125
225,-0.043795,-0.127504,9.816351,0.050295,0.103251,-0.003918,-0.019378,0.01327,0.004325,0.302979,0.50415,-0.944092
226,-0.052561,-0.135596,9.783173,0.060707,0.096743,0.029101,-0.0199,0.013642,0.006166,0.301025,0.501953,-0.952881
227,-0.026798,-0.11765,9.791365,0.035817,0.115947,0.02133,-0.022328,0.009655,0.001372,0.296875,0.5,-0.950684
228,-0.060309,-0.108137,9.796438,0.036535,0.080971,0.015869,-0.016212,0.017288,0.00299,0.30127,0.497803,-0.950439
229,-0.041645,-0.129046,9.849377,0.050633,0.105784,-0.036925,-0.020497,0.012715,0.000283,0.300781,0.508301,-0.950928
230,-0.070533,-0.118066,9.763222,0.04923,0.073796,0.0489,-0.02021,0.014416,0.00372,0.303223,0.502197,-0.950684
231,-0.044771,-0.116472,9.81038,0.039675,0.098616,0.00209,-0.018875,0.015374,0.003473,0.301025,0.506348,-0.948486
232,-0.046264,-0.118297,9.810351,0.041741,0.09774,0.00209,-0.01835,0.015003,0.001629,0.296875,0.50415,-0.948486
233,-0.047682,-0.120055,9.810323,0.044008,0.097084,0.002093,-0.017511,0.013859,0.002221,0.294922,0.499756,-0.952881
234,-0.06887,-0.119261,9.796253,0.049578,0.076296,0.015889,-0.020205,0.014417,0.00371,0.301025,0.506348,-0.953125
235,-0.069732,-0.137741,9.835141,0.067207,0.081239,-0.0231,-0.019623,0.009101,-0.000142,0.298828,0.510498,-0.950928
236,-0.056771,-0.094325,9.823609,0.021884,0.08035,-0.011186,-0.018272,0.016298,0.009339,0.301025,0.50415,-0.952881
237,-0.053218,-0.111198,9.771285,0.037297,0.088305,0.041095,-0.023181,0.013278,0.001753,0.303223,0.502197,-0.948486
238,-0.054235,-0.129722,9.810166,0.054766,0.093017,0.002108,-0.017192,0.013086,0.004647,0.303223,0.5,-0.952881
239,-0.075322,-0.128852,9.796084,0.060473,0.07252,0.015922,-0.019362,0.013274,0.004293,0.301025,0.501953,-0.946045
240,-0.049727,-0.110768,9.804375,0.035461,0.091525,0.008052,-0.01936,0.013274,0.004291,0.301025,0.5,-0.946045
241,-0.078246,-0.116104,9.75711,0.049425,0.065426,0.054917,-0.020196,0.01442,0.003694,0.301025,0.506348,-0.946289
242,-0.064853,-0.105994,9.82344,0.034969,0.075775,-0.011184,-0.021003,0.013093,0.002092,0.298828,0.506348,-0.946289
243,-0.06081,-0.139409,9.809994,0.06575,0.08932,0.002141,-0.02069,0.012317,0.004525,0.303223,0.502197,-0.946045
244,-0.087135,-0.107219,9.809319,0.042721,0.054418,0.002639,-0.017186,0.013087,0.004635,0.301025,0.5,-0.955078
245,-0.056425,-0.120335,9.804226,0.046387,0.087831,0.008064,-0.017835,0.017113,0.000767,0.298828,0.50415,-0.948486
246,-0.070311,-0.11353,9.823318,0.043682,0.072689,-0.011173,-0.021212,0.012687,0.006358,0.299072,0.5,-0.948242
247,-0.059334,-0.10757,9.76528,0.03529,0.080716,0.047032,-0.018516,0.01213,0.004869,0.299072,0.501953,-0.943848
248,-0.072827,-0.11735,9.823255,0.048059,0.071158,-0.011163,-0.019661,0.014054,0.001837,0.302979,0.50415,-0.950684
249,-0.054405,-0.121959,9.837294,0.046925,0.090329,-0.024987,-0.01935,0.013277,0.00427,0.301025,0.50415,-0.952881
250,-0.063135,-0.129816,9.804064,0.05721,0.083855,0.008086,-0.018325,0.015013,0.001592,0.304932,0.508545,-0.944092
251,-0.032283,-0.143128,9.798981,0.060875,0.11727,0.013498,-0.020681,0.01232,0.004505,0.301025,0.50415,-0.948486
252,-0.058698,-0.111091,9.798331,0.037809,0.08239,0.01397,-0.020491,0.015202,0.001233,0.300781,0.508301,-0.946289
253,-0.0527,-0.107212,9.831506,0.031898,0.087312,-0.019105,-0.022538,0.01173,0.006579,0.296875,0.501953,-0.948486
254,-0.068484,-0.137768,9.803919,0.065831,0.080792,0.008115,-0.016677,0.015193,0.003781,0.299072,0.501953,-0.948486
255,-0.043075,-0.119543,9.812325,0.041014,0.100005,0.000135,-0.018318,0.015015,0.001582,0.302979,0.506348,-0.950684
256,-0.051811,-0.127371,9.779082,0.051246,0.09355,0.03322,-0.019651,0.014058,0.001818,0.296875,0.50415,-0.950684
257,-0.065599,-0.120595,9.798175,0.048733,0.078642,0.013987,-0.019341,0.013279,0.004251,0.299072,0.501953,-0.950684
258,-0.059718,-0.116618,9.831358,0.042693,0.083289,-0.019099,-0.021009,0.015573,0.003058,0.302979,0.506348,-0.948486
259,-0.056058,-0.116439,9.74014,0.042283,0.085811,0.07216,-0.017978,0.011766,0.003002,0.305176,0.506348,-0.955322
260,-0.06231,-0.120471,9.831296,0.047025,0.081755,-0.019092,-0.021505,0.013469,0.003886,0.298828,0.508301,-0.950928
261,-0.0565,-0.099842,9.825649,0.025587,0.081153,-0.013263,-0.019862,0.013646,0.006082,0.299072,0.495605,-0.950439
262,-0.05265,-0.132974,9.812105,0.05617,0.09445,0.000155,-0.016975,0.015976,0.001331,0.301025,0.506348,-0.953125
263,-0.046928,-0.112174,9.80647,0.034726,0.093851,0.005974,-0.020975,0.013105,0.002039,0.301025,0.506348,-0.948486
264,-0.048188,-0.114098,9.806441,0.036784,0.092952,0.005973,-0.01828,0.012549,0.000556,0.301025,0.50415,-0.948486
265,-0.05661,-0.138604,9.812005,0.062765,0.092233,0.000174,-0.019332,0.013281,0.004233,0.301025,0.50415,-0.946289
266,-0.050846,-0.100938,9.767565,0.025484,0.085943,0.04488,-0.016637,0.012725,0.002752,0.298828,0.50415,-0.948486
267,-0.044914,-0.113589,9.839593,0.03532,0.096316,-0.027129,-0.019663,0.016534,0.0028,0.296875,0.506104,-0.948486
268,-0.073314,-0.118626,9.792212,0.048789,0.070047,0.019855,-0.019242,0.012082,0.010935,0.296875,0.5,-0.948242
269,-0.042456,-0.131971,9.78717,0.052454,0.10347,0.025223,-0.020466,0.015213,0.001192,0.301025,0.506348,-0.950684
270,-0.056341,-0.125385,9.80626,0.049822,0.088301,0.005988,-0.021492,0.013473,0.00386,0.301025,0.50415,-0.948486
271,-0.077408,-0.124523,9.792107,0.055407,0.067836,0.019875,-0.017464,0.013876,0.002145,0.301025,0.50415,-0.946289
272,-0.059077,-0.129136,9.806195,0.054163,0.086776,0.005997,-0.020156,0.014431,0.00362,0.301025,0.50415,-0.946289
273,-0.067675,-0.136921,9.772912,0.064453,0.080587,0.039127,-0.019322,0.013284,0.004214,0.302979,0.506348,-0.946289
274,-0.074353,-0.107552,9.786456,0.038066,0.065533,0.025651,-0.020154,0.014432,0.003615,0.296631,0.508301,-0.953125
275,-0.068348,-0.103839,9.819677,0.032317,0.070405,-0.007471,-0.02332,0.010412,0.004911,0.301025,0.506348,-0.955322
276,-0.076855,-0.12869,9.825176,0.058114,0.069381,-0.013215,-0.021066,0.016787,-0.003694,0.298828,0.508301,-0.950928
277,-0.06579,-0.12238,9.76723,0.049347,0.077558,0.044901,-0.018181,0.011351,0.007237,0.299072,0.501953,-0.946045
278,-0.040153,-0.121216,9.814594,0.040134,0.101984,-0.002126,-0.019925,0.014855,-0.000667,0.298828,0.50415,-0.950684
279,-0.061242,-0.120344,9.800427,0.045689,0.081526,0.011776,-0.019315,0.013285,0.004201,0.301025,0.5,-0.946045
280,-0.075059,-0.096734,9.780745,0.027347,0.060934,0.031404,-0.018787,0.012922,0.00236,0.305176,0.506348,-0.950684
281,-0.063853,-0.140995,9.839134,0.065832,0.085424,-0.027073,-0.020145,0.014434,0.003599,0.301025,0.50415,-0.946289
282,-0.045499,-0.128802,9.814474,0.048851,0.098937,-0.002117,-0.018256,0.01256,0.000518,0.298828,0.506348,-0.955322
283,-0.059448,-0.105173,9.794802,0.030653,0.078569,0.017503,-0.01964,0.016541,0.002765,0.299072,0.501953,-0.946045
284,-0.048501,-0.132546,9.81441,0.053217,0.09737,-0.00211,-0.018808,0.015392,0.00336,0.302979,0.50415,-0.948486
285,-0.062305,-0.12564,9.833504,0.050815,0.082422,-0.02134,-0.015482,0.010796,0.005747,0.300781,0.508301,-0.946289
286,-0.043729,-0.113291,9.808872,0.0338,0.095939,0.003591,-0.020113,0.011967,0.002578,0.302979,0.506348,-0.946289
287,-0.052135,-0.121061,9.775564,0.043985,0.089781,0.036746,-0.020943,0.013117,0.001979,0.296875,0.506104,-0.950684
288,-0.078459,-0.105953,9.81378,0.036721,0.060305,-0.001724,-0.020942,0.013117,0.001976,0.305176,0.506348,-0.946289
289,-0.042276,-0.133597,9.756376,0.052955,0.102532,0.055988,-0.018273,0.015032,0.001513,0.302979,0.506348,-0.950684
290,-0.068804,-0.118345,9.794591,0.045695,0.073095,0.017519,-0.020436,0.015225,0.001143,0.296875,0.501953,-0.943848
291,-0.069987,-0.137358,9.833296,0.063817,0.077829,-0.021302,-0.021642,0.008116,0.006059,0.296875,0.506104,-0.948486
292,-0.051418,-0.125301,9.808689,0.046806,0.091329,0.0036,-0.020433,0.015226,0.001139,0.303223,0.502197,-0.946045
293,-0.072517,-0.12443,9.794489,0.052304,0.070884,0.017536,-0.019829,0.013649,0.006006,0.299072,0.5,-0.950684
294,-0.073908,-0.126268,9.794455,0.054425,0.070029,0.017541,-0.017738,0.014674,-0.000334,0.303223,0.5,-0.943848
295,-0.048523,-0.125267,9.841887,0.045604,0.094639,-0.029556,-0.020128,0.014439,0.003567,0.288574,0.503906,-0.944092
296,-0.076679,-0.130023,9.794384,0.05879,0.068489,0.017556,-0.018768,0.012928,0.002325,0.301025,0.501953,-0.950684
297,-0.058353,-0.134782,9.808524,0.057834,0.087615,0.003625,-0.020125,0.014439,0.003562,0.298828,0.50415,-0.950684
298,-0.05247,-0.114087,9.803076,0.036189,0.086829,0.009259,-0.020628,0.012332,0.004386,0.298828,0.506348,-0.948486
299,-0.053778,-0.115976,9.803047,0.038454,0.086172,0.009261,-0.017959,0.014247,0.003927,0.301025,0.50415,-0.948486
300,-0.062267,-0.123495,9.769711,0.048352,0.079819,0.042443,-0.019821,0.01365,0.005989,0.296875,0.50415,-0.948486
301,-0.062009,-0.1056,9.855417,0.030373,0.075788,-0.043153,-0.02042,0.015232,0.001118,0.301025,0.50415,-0.948486
302,-0.065068,-0.144353,9.808346,0.068649,0.083632,0.00366,-0.017631,0.010989,0.005345,0.298828,0.508301,-0.948486
303,-0.078761,-0.120523,9.788737,0.050349,0.063308,0.023226,-0.017955,0.014248,0.003919,0.296875,0.5,-0.948242
304,-0.05333,-0.119671,9.836207,0.041455,0.087647,-0.023915,-0.02115,0.012694,0.006207,0.296875,0.506104,-0.953125
305,-0.054422,-0.10453,9.797485,0.027746,0.081643,0.014873,-0.017928,0.011782,0.002905,0.301025,0.501953,-0.946045
306,-0.075438,-0.120637,9.821952,0.049018,0.066316,-0.009949,-0.021447,0.013487,0.003768,0.303223,0.5,-0.946045
307,-0.076683,-0.122568,9.821918,0.051287,0.065657,-0.009942,-0.017925,0.011782,0.002901,0.298828,0.510498,-0.946533
308,-0.05824,-0.110181,9.797401,0.034174,0.079239,0.014873,-0.018777,0.015401,0.003311,0.296875,0.506104,-0.950684
309,-0.059743,-0.112099,9.797371,0.036438,0.078582,0.014876,-0.020408,0.015237,0.0011,0.299072,0.501953,-0.948486
310,-0.061097,-0.114107,9.797339,0.038537,0.07768,0.014877,-0.020614,0.012336,0.004356,0.303223,0.502197,-0.950684
311,-0.062366,-0.116164,9.797307,0.040801,0.077024,0.014881,-0.021441,0.013488,0.003755,0.298828,0.50415,-0.944092
312,-0.063897,-0.135312,9.835942,0.058942,0.081488,-0.023878,-0.020106,0.014446,0.003527,0.296875,0.506104,-0.944092
313,-0.058023,-0.114517,9.830575,0.037439,0.080953,-0.018321,-0.018746,0.012936,0.002289,0.302979,0.50415,-0.946289
314,-0.059344,-0.116293,9.830546,0.039516,0.080092,-0.01832,-0.017412,0.013894,0.002062,0.303223,0.502197,-0.950684
315,-0.053532,-0.095457,9.825194,0.01801,0.079559,-0.012777,-0.020632,0.014805,0.005355,0.298828,0.506348,-0.950684
316,-0.049618,-0.128608,9.811359,0.048446,0.092884,0.000919,-0.019337,0.014527,-0.002586,0.298828,0.506348,-0.946289
317,-0.070566,-0.110452,9.758456,0.037769,0.067161,0.053655,-0.019827,0.016119,0.006961,0.294678,0.506104,-0.944092
318,-0.065145,-0.123941,9.830416,0.048233,0.076996,-0.018306,-0.018741,0.012938,0.002277,0.301025,0.50415,-0.948486
319,-0.053647,-0.117115,9.772616,0.038941,0.085379,0.039673,-0.01927,0.013296,0.00411,0.296875,0.5,-0.952881
320,-0.055157,-0.13617,9.811227,0.057178,0.089781,0.000937,-0.019269,0.013296,0.004108,0.300781,0.508301,-0.948486
321,-0.076126,-0.135134,9.796966,0.062574,0.069364,0.014939,-0.019564,0.014092,0.001671,0.298828,0.50415,-0.946289
322,-0.070365,-0.11443,9.791644,0.040854,0.068622,0.020448,-0.021451,0.015959,0.004738,0.298828,0.508301,-0.953125
323,-0.052138,-0.119432,9.805841,0.039995,0.087723,0.006454,-0.020599,0.01234,0.004323,0.303223,0.502197,-0.950684
324,-0.060632,-0.14399,9.811083,0.065881,0.086695,0.000964,-0.017104,0.013102,0.004476,0.299072,0.501953,-0.952881
325,-0.027929,-0.103356,9.81475,0.017456,0.106072,-0.002058,-0.020384,0.015248,0.001062,0.301025,0.501953,-0.952881
326,-0.075565,-0.122205,9.791511,0.049608,0.065529,0.020467,-0.021374,0.008563,0.00169,0.302979,0.506348,-0.953125
327,-0.050133,-0.121641,9.839078,0.041148,0.090033,-0.026772,-0.018753,0.015408,0.003271,0.300781,0.508301,-0.955322
328,-0.058581,-0.129004,9.805683,0.050847,0.083723,0.00647,-0.019554,0.014096,0.001656,0.301025,0.50415,-0.94165
329,-0.066918,-0.136379,9.772284,0.060713,0.077662,0.03972,-0.019259,0.013299,0.004087,0.296875,0.506104,-0.946289
330,-0.066756,-0.10177,9.819497,0.026888,0.068005,-0.007292,-0.021972,0.016317,0.006552,0.305176,0.50415,-0.948486
331,-0.055782,-0.129497,9.838947,0.049865,0.086947,-0.02676,-0.019527,0.011633,0.000636,0.298828,0.50415,-0.952881
332,-0.051375,-0.145391,9.786419,0.064052,0.095035,0.025724,-0.021414,0.013497,0.0037,0.302979,0.508545,-0.948486
333,-0.0508,-0.093409,9.795062,0.014224,0.080329,0.017388,-0.017095,0.013103,0.004458,0.303223,0.502197,-0.950684
334,-0.046801,-0.12636,9.781132,0.044598,0.093679,0.031177,-0.01984,0.014899,-0.000791,0.298828,0.50415,-0.948486
335,-0.053453,-0.097155,9.795011,0.018572,0.078823,0.017383,-0.01976,0.01119,0.004894,0.29248,0.508301,-0.948486
336,-0.061905,-0.121865,9.800191,0.044457,0.077744,0.011953,-0.020877,0.013144,0.001857,0.296631,0.508301,-0.955322
337,-0.082785,-0.120916,9.785897,0.049785,0.057343,0.025988,-0.020876,0.013144,0.001855,0.301025,0.501953,-0.948486
338,-0.057694,-0.120373,9.833508,0.041294,0.081562,-0.021301,-0.017406,0.016369,0.003029,0.298828,0.50415,-0.950684
339,-0.065714,-0.110193,9.761516,0.034809,0.070303,0.050643,-0.017891,0.011793,0.002832,0.301025,0.5,-0.946045
340,-0.079819,-0.121164,9.819179,0.048751,0.060297,-0.007258,-0.024072,0.011586,0.004117,0.299072,0.501953,-0.950684
341,-0.041624,-0.111891,9.80911,0.028623,0.093906,0.003342,-0.017671,0.014706,-0.000424,0.302979,0.50415,-0.948486
342,-0.062533,-0.110756,9.794813,0.033789,0.073306,0.017381,-0.020578,0.012346,0.004276,0.299072,0.501953,-0.955078
343,-0.037239,-0.110406,9.842448,0.025516,0.097758,-0.029931,-0.020576,0.012346,0.004274,0.292725,0.50415,-0.950684
344,-0.077999,-0.123685,9.852432,0.050064,0.062549,-0.040504,-0.019242,0.013303,0.004054,0.296875,0.506104,-0.948486
345,-0.054114,-0.142324,9.814153,0.061231,0.090628,-0.002037,-0.018731,0.015415,0.003234,0.302979,0.506348,-0.946289
346,-0.035631,-0.129746,9.789845,0.043939,0.104299,0.022572,-0.017373,0.013908,0.002,0.305176,0.50415,-0.946289
347,-0.061874,-0.097466,9.789511,0.020973,0.069706,0.022767,-0.020572,0.012347,0.004264,0.296875,0.50415,-0.948486
348,-0.050831,-0.125068,9.808907,0.043865,0.088418,0.003347,-0.01708,0.013106,0.00443,0.301025,0.50415,-0.948486
349,-0.064887,-0.11853,9.827998,0.0417,0.073384,-0.015877,-0.02035,0.015263,0.001008,0.301025,0.501953,-0.948486
350,-0.046325,-0.106201,9.803712,0.02443,0.087082,0.008708,-0.021101,0.012701,0.006088,0.296875,0.506104,-0.953125
351,-0.047942,-0.125651,9.842218,0.043082,0.0916,-0.029929,-0.020567,0.012349,0.004254,0.305176,0.5,-0.950439
352,-0.02393,-0.144373,9.803943,0.054062,0.119482,0.008529,-0.020055,0.014461,0.003435,0.296875,0.506104,-0.948486
353,-0.050233,-0.112234,9.803626,0.031091,0.084894,0.008707,-0.020855,0.013153,0.001816,0.303223,0.502197,-0.950684
354,-0.058938,-0.136934,9.808704,0.057027,0.08384,0.003375,-0.019252,0.01577,0.005047,0.298828,0.50415,-0.948486
355,-0.053011,-0.116016,9.803567,0.035468,0.083363,0.008709,-0.017873,0.0118,0.002799,0.298828,0.50415,-0.95752
356,-0.054255,-0.117939,9.803537,0.037595,0.082457,0.008709,-0.021384,0.013506,0.00364,0.299072,0.501953,-0.943848
357,-0.055677,-0.119903,9.803506,0.03986,0.081799,0.008713,-0.018715,0.01542,0.003209,0.299072,0.501953,-0.948486
358,-0.077061,-0.136156,9.827682,0.061417,0.066374,-0.015824,-0.019225,0.013308,0.004022,0.302979,0.50415,-0.950684
359,-0.071027,-0.115263,9.822565,0.039857,0.065901,-0.010509,-0.018402,0.012152,0.004622,0.299072,0.501953,-0.943848
360,-0.039682,-0.111001,9.779217,0.026923,0.094025,0.033249,-0.018423,0.014616,0.005636,0.298828,0.50415,-0.950684
361,-0.0469,-0.099356,9.831739,0.01744,0.084306,-0.019288,-0.021377,0.013509,0.003627,0.301025,0.501953,-0.948486
362,-0.0623,-0.12938,9.803345,0.050756,0.077919,0.008731,-0.02002,0.012003,0.002396,0.299072,0.501953,-0.948486
363,-0.056304,-0.108414,9.798254,0.029185,0.077452,0.014022,-0.016264,0.014417,0.006019,0.301025,0.50415,-0.948486
364,-0.083117,-0.093506,9.836466,0.022559,0.047801,-0.024432,-0.01926,0.014573,-0.002688,0.294922,0.501953,-0.946045
365,-0.065832,-0.117212,9.764761,0.040897,0.070616,0.047342,-0.018109,0.011347,0.007042,0.299072,0.501953,-0.948486
366,-0.05342,-0.108599,9.831608,0.028383,0.080376,-0.019296,-0.019503,0.014118,0.001572,0.298828,0.506348,-0.948486
367,-0.062102,-0.133155,9.836619,0.054493,0.079522,-0.024556,-0.017347,0.013918,0.00196,0.294678,0.50415,-0.950684
368,-0.043011,-0.103022,9.773956,0.020588,0.088094,0.038513,-0.020035,0.014468,0.003398,0.301025,0.506348,-0.953125
369,-0.076989,-0.111094,9.817196,0.03798,0.058436,-0.005192,-0.019726,0.011198,0.004812,0.296875,0.506104,-0.950684
370,-0.06547,-0.121281,9.798046,0.044435,0.071937,0.014037,-0.018677,0.012963,0.002166,0.296875,0.5,-0.948242
371,-0.073728,-0.128341,9.764564,0.053979,0.065974,0.047373,-0.019518,0.016583,0.002578,0.301025,0.501953,-0.952881
372,-0.068407,-0.125071,9.797978,0.048853,0.070407,0.014047,-0.019744,0.013662,0.005821,0.300781,0.510498,-0.94873
373,-0.030806,-0.133186,9.826612,0.045262,0.109166,-0.014164,-0.018695,0.015427,0.003176,0.298828,0.50415,-0.946289
374,-0.07125,-0.128805,9.79791,0.053187,0.068879,0.014059,-0.019207,0.013314,0.003986,0.298828,0.506348,-0.953125
375,-0.040429,-0.142072,9.793095,0.056863,0.102338,0.019178,-0.018692,0.015428,0.003171,0.302979,0.510498,-0.955322
376,-0.05991,-0.104645,9.826307,0.02644,0.072816,-0.014054,-0.020004,0.01201,0.002362,0.301025,0.5,-0.952881
377,-0.08802,-0.126205,9.816921,0.055469,0.052241,-0.005144,-0.019489,0.014124,0.001547,0.298828,0.50415,-0.950684
378,-0.04978,-0.116747,9.807132,0.035186,0.085695,0.005172,-0.018918,0.012505,0.00641,0.303223,0.502197,-0.948486
379,-0.038935,-0.144651,9.826421,0.058403,0.104526,-0.014146,-0.022174,0.014675,0.002978,0.298828,0.50415,-0.946289
380,-0.059919,-0.143516,9.812036,0.063425,0.083982,-1.7e-05,-0.018686,0.01543,0.003161,0.296875,0.50415,-0.944092
381,-0.066672,-0.114505,9.826154,0.037525,0.069119,-0.014045,-0.022402,0.011751,0.006217,0.301025,0.50415,-0.946289
382,-0.048376,-0.119644,9.840474,0.036741,0.087967,-0.028171,-0.018127,0.012622,0.00031,0.299072,0.5,-0.943848
383,-0.036391,-0.112028,9.782905,0.026649,0.096667,0.029587,-0.017863,0.014273,0.003758,0.303223,0.502197,-0.950684
384,-0.057768,-0.128403,9.806942,0.048346,0.081199,0.00519,-0.020529,0.012361,0.004172,0.305176,0.5,-0.946045
385,-0.032241,-0.110659,9.816327,0.023871,0.100456,-0.003773,-0.017325,0.013927,0.001925,0.296631,0.508301,-0.953125
386,-0.041006,-0.135263,9.821237,0.049854,0.099377,-0.008937,-0.020296,0.015288,0.000924,0.301025,0.506348,-0.948486
387,-0.080834,-0.112392,9.878554,0.039262,0.055438,-0.066603,-0.017879,0.016736,0.004768,0.301025,0.506348,-0.953125
388,-0.062751,-0.118258,9.7684,0.040382,0.073105,0.043727,-0.022374,0.009291,0.005179,0.296875,0.506104,-0.946289
389,-0.044445,-0.123381,9.782735,0.039775,0.092142,0.029588,-0.017603,0.014741,-0.000515,0.301025,0.5,-0.948242
390,-0.046393,-0.142865,9.821105,0.058625,0.096321,-0.008919,-0.018907,0.012506,0.006383,0.296875,0.50415,-0.950684
391,-0.072551,-0.11053,9.820909,0.03561,0.061766,-0.008853,-0.018652,0.012973,0.00212,0.301025,0.501953,-0.948486
392,-0.047739,-0.111151,9.744253,0.029537,0.084731,0.068097,-0.019469,0.014133,0.001514,0.298828,0.50415,-0.948486
393,-0.08264,-0.137021,9.825744,0.063884,0.060003,-0.013969,-0.018388,0.014622,0.005567,0.301025,0.5,-0.950684
394,-0.057327,-0.119289,9.83519,0.039316,0.079061,-0.022996,-0.019205,0.015781,0.004961,0.302979,0.506348,-0.946289
395,-0.045298,-0.111806,9.777659,0.029071,0.08782,0.034721,-0.022132,0.012223,0.001918,0.301025,0.501953,-0.955078
396,-0.066664,-0.128186,9.80163,0.050808,0.072297,0.010391,-0.015416,0.013259,0.006563,0.301025,0.501953,-0.943848
397,-0.048602,-0.133133,9.81598,0.050239,0.091323,-0.003763,-0.020279,0.015296,0.000899,0.298828,0.506348,-0.953125
398,-0.062154,-0.109229,9.796688,0.031312,0.071015,0.0155,-0.021867,0.013871,0.005361,0.298828,0.506348,-0.944092
399,-0.09032,-0.130822,9.787135,0.060275,0.050437,0.024577,-0.019715,0.013667,0.005758,0.298828,0.506348,-0.948486
400,-0.065555,-0.130872,9.834991,0.052475,0.074492,-0.022971,-0.017843,0.014279,0.003724,0.301025,0.50415,-0.946289
401,-0.05966,-0.109976,9.830101,0.030869,0.074072,-0.017883,-0.020273,0.015299,0.000889,0.296631,0.508301,-0.950928
402,-0.054954,-0.125095,9.777449,0.044247,0.082405,0.034731,-0.019175,0.013324,0.003923,0.296875,0.50415,-0.948486
403,-0.062337,-0.113862,9.830041,0.035241,0.072532,-0.01788,-0.020508,0.012368,0.004124,0.303223,0.502197,-0.946045
404,-0.090516,-0.13533,9.820449,0.064057,0.051762,-0.008766,-0.018655,0.015441,0.003111,0.296875,0.506104,-0.946289
405,-0.032044,-0.111223,9.786919,0.024198,0.10017,0.025626,-0.018615,0.010521,0.001069,0.294922,0.497803,-0.946045
406,-0.05348,-0.127737,9.810834,0.046,0.084601,0.001349,-0.020803,0.015646,0.002705,0.305176,0.50415,-0.946289
407,-0.107352,-0.132803,9.839445,0.066524,0.035115,-0.027952,-0.017836,0.014281,0.00371,0.302979,0.506348,-0.950684
408,-0.048903,-0.108735,9.805952,0.026483,0.083368,0.006401,-0.020502,0.01237,0.004112,0.301025,0.501953,-0.950684
409,-0.056807,-0.115613,9.772402,0.035739,0.077493,0.039809,-0.019167,0.013326,0.003908,0.301025,0.50415,-0.946289
410,-0.064329,-0.104317,9.825009,0.026678,0.067411,-0.012818,-0.017832,0.014282,0.003704,0.298828,0.50415,-0.948486
411,-0.033485,-0.117565,9.82028,0.030365,0.100881,-0.007788,-0.019443,0.014145,0.001472,0.294678,0.50415,-0.946289
412,-0.073716,-0.113062,9.791422,0.038038,0.06066,0.020597,-0.021313,0.013532,0.003497,0.298828,0.506348,-0.948486
413,-0.036103,-0.121629,9.820221,0.034756,0.09934,-0.007789,-0.020756,0.011896,0.008358,0.301025,0.50415,-0.946289
414,-0.050218,-0.115466,9.839303,0.032679,0.084022,-0.027009,-0.019976,0.014489,0.003292,0.301025,0.501953,-0.943848
415,-0.058261,-0.122324,9.80574,0.041897,0.078158,0.006412,-0.019975,0.01449,0.003289,0.298828,0.50415,-0.948486
416,-0.032772,-0.104688,9.815358,0.017365,0.097244,-0.002787,-0.018344,0.012167,0.004497,0.292969,0.497803,-0.946045
