,acc_x,acc_y,acc_z,freeacc_x,freeacc_y,freeacc_z,gyr_x,gyr_y,gyr_z,mag_x,mag_y,mag_z
2263,0.946604,-0.060748,9.961343,0.036314,-0.142066,-0.192639,0.016369,0.257931,0.674902,-0.270752,-0.242188,-1.232666
2264,0.434419,-0.622508,10.202957,-0.68558,0.091866,-0.395056,0.159861,0.231886,0.640283,-0.266602,-0.244385,-1.230225
2265,0.369567,-0.179832,10.177171,-0.311818,0.302634,-0.363503,0.157193,0.178699,0.636201,-0.268555,-0.248535,-1.223389
2266,0.22681,-0.29456,9.963158,-0.476154,0.34675,-0.139986,0.166978,0.181326,0.566568,-0.270996,-0.240234,-1.22583
2267,0.403201,-0.210439,10.002114,-0.333661,0.195782,-0.192281,0.189566,0.28604,0.515136,-0.260498,-0.242188,-1.228027
2268,0.38804,-0.15369,10.174487,-0.298158,0.205121,-0.363915,0.215104,0.39185,0.502645,-0.260498,-0.246338,-1.221191
2269,0.392173,-0.055678,10.020927,-0.206068,0.18748,-0.212185,0.24242,0.429494,0.499573,-0.255859,-0.254639,-1.232178
2270,0.552357,-0.09497,9.889092,-0.172881,-0.029355,-0.090711,0.276718,0.426296,0.519345,-0.256104,-0.252686,-1.225586
2271,0.962663,-0.03891,9.808681,0.051122,-0.424283,-0.033919,0.342124,0.372418,0.615266,-0.253906,-0.252441,-1.232178
2272,1.128256,0.055876,9.740976,0.196835,-0.575186,0.025299,0.425233,0.282537,0.83171,-0.251709,-0.260986,-1.225098
2273,0.996876,0.24728,9.695838,0.290455,-0.410534,0.075586,0.444515,0.260568,0.970785,-0.251709,-0.258789,-1.2229
2274,1.014238,0.283626,9.621195,0.315486,-0.441409,0.149247,0.347363,0.191241,1.084462,-0.247314,-0.262939,-1.2229
2275,0.893001,0.155909,9.395524,0.143186,-0.417651,0.383865,0.232556,0.054657,1.152606,-0.249512,-0.262939,-1.227295
2276,0.601972,0.100438,9.484765,-0.05842,-0.192018,0.310428,0.15662,0.011493,1.186702,-0.255615,-0.263184,-1.220703
2277,0.25704,-0.076468,9.490301,-0.387194,0.018628,0.326516,0.062983,0.015624,1.234564,-0.26001,-0.259033,-1.229736
2278,-0.003827,-0.203242,9.402416,-0.620422,0.175969,0.430212,-0.087113,0.042585,1.344024,-0.262207,-0.254883,-1.227539
2279,0.292967,-0.090927,9.750146,-0.375057,-0.012149,0.064939,-0.140014,0.101314,1.404948,-0.266602,-0.248535,-1.225586
2280,0.730383,0.141443,9.972707,0.065188,-0.251423,-0.184352,-0.21425,0.103454,1.44716,-0.260498,-0.242188,-1.22583
2281,1.005493,0.160321,10.291096,0.246812,-0.452959,-0.515776,-0.233744,0.117035,1.396339,-0.264893,-0.233643,-1.22168
2282,1.161501,0.294955,10.337874,0.477015,-0.495193,-0.571668,-0.212323,0.119092,1.3359,-0.269287,-0.227539,-1.226318
2283,1.335094,0.12139,10.061377,0.473769,-0.733343,-0.299986,-0.152559,0.142001,1.363325,-0.271729,-0.216797,-1.231201
2284,1.15903,-0.094386,9.894157,0.233963,-0.711096,-0.121401,-0.115135,0.154049,1.462855,-0.271729,-0.214844,-1.224365
2285,1.034299,-0.195942,9.870498,0.10833,-0.670411,-0.090526,-0.044482,0.174157,1.562327,-0.278076,-0.212891,-1.233398
2286,1.007854,-0.274954,9.487592,0.068341,-0.7114,0.29455,-0.029937,0.171009,1.689681,-0.27417,-0.202148,-1.229248
2287,0.599726,-0.328359,9.527891,-0.202808,-0.428279,0.272058,0.063664,0.158495,1.733653,-0.280518,-0.195801,-1.225098
2288,0.357571,-0.11392,9.595187,-0.1707,-0.118574,0.212417,-0.004984,0.246696,1.773239,-0.284912,-0.189697,-1.231934
2289,0.161061,-0.362217,9.876499,-0.465525,-0.140748,-0.059781,-0.117503,0.439631,1.885663,-0.272705,-0.185303,-1.22998
2290,0.588272,-0.235894,10.29179,-0.05158,-0.40857,-0.49035,-0.116536,0.646427,2.113987,-0.270996,-0.172607,-1.230225
2291,0.379645,-0.323557,10.192586,-0.186992,-0.352514,-0.384265,-0.159682,0.693177,2.438652,-0.264893,-0.166016,-1.234863
2292,0.610054,0.144522,9.883067,0.391515,-0.229511,-0.079813,-0.364792,0.666256,2.676139,-0.267334,-0.151367,-1.237793
2293,0.529729,-0.199637,9.756321,0.170871,-0.421041,0.050554,-0.437883,0.559788,2.552077,-0.261475,-0.138428,-1.240234
2294,0.906333,0.151898,9.666079,0.753134,-0.416689,0.141264,-0.393694,0.255714,2.335357,-0.259766,-0.12793,-1.238525
2295,1.508238,0.19805,9.439507,1.274629,-0.758555,0.367162,-0.255579,0.100669,2.221973,-0.264404,-0.115234,-1.241211
2296,1.346138,0.484835,9.364049,1.373184,-0.40044,0.448584,-0.140653,0.07107,2.169859,-0.268799,-0.106934,-1.241455
2297,1.027614,0.776197,9.09855,1.337483,0.061478,0.721523,-0.267895,0.088941,2.105989,-0.270996,-0.100586,-1.246094
2298,0.38066,0.849347,9.005852,0.906846,0.570407,0.822495,-0.654688,0.12946,1.985496,-0.271729,-0.07959,-1.246826
2299,0.16022,0.527413,8.76087,0.578798,0.518906,1.069037,-1.201128,0.01916,1.905767,-0.274414,-0.054199,-1.247559
2300,0.201876,0.345215,9.094857,0.570086,0.458957,0.738589,-1.40062,-0.083454,1.907746,-0.273193,-0.031006,-1.248291
2301,-0.085999,-0.027311,9.162087,0.183477,0.434106,0.662352,-1.336574,-0.093525,1.976524,-0.275879,-0.007813,-1.251221
2302,-0.178907,-0.566553,9.168941,-0.143027,0.137196,0.6267,-1.127646,-0.210944,2.170973,-0.278809,0.019775,-1.25
2303,0.125062,-0.567945,9.266653,0.165132,0.067895,0.529579,-1.191893,-0.212056,2.373572,-0.283691,0.044922,-1.255127
2304,0.094853,-1.116512,9.660962,-0.064783,-0.254563,0.090579,-1.287297,-0.071703,2.445108,-0.280273,0.066162,-1.251465
2305,0.357256,-1.763448,10.436414,-0.057758,-0.809603,-0.746521,-0.545813,-0.072493,2.275991,-0.280273,0.07251,-1.260498
2306,-0.776415,-1.38516,11.446625,-0.782182,0.160432,-1.715931,0.110128,0.02345,1.799154,-0.280762,0.083008,-1.256348
2307,-0.316648,-3.015543,9.212136,-1.210298,-1.684393,0.33879,-0.701712,-0.142974,1.91977,-0.279297,0.102051,-1.266113
2308,-1.330946,-0.090423,10.245575,-0.677537,1.530968,-0.382763,-1.48632,0.152518,2.264168,-0.271729,0.129639,-1.258057
2309,-0.466397,-1.382602,9.575117,-0.415881,0.002477,0.136004,-0.929657,0.31654,2.0315,-0.268311,0.148926,-1.258545
2310,-0.24441,-1.170267,9.472804,-0.062433,0.12789,0.265821,-0.579935,0.179029,2.132471,-0.262451,0.163574,-1.259033
2311,0.58191,-1.044577,9.243981,0.787791,-0.068788,0.525331,-0.697919,0.087675,2.423322,-0.256836,0.184814,-1.26416
2312,0.525937,-0.969631,9.476551,0.836461,0.117253,0.309654,-0.823756,-0.025494,2.662307,-0.249023,0.201904,-1.251221
2313,0.171604,-1.384973,9.479034,0.421571,-0.071152,0.241056,-0.878009,0.021057,2.67187,-0.243408,0.218994,-1.262939
2314,0.286259,-1.619725,9.820021,0.549757,-0.212478,-0.126631,-0.810225,0.047418,2.667619,-0.237793,0.244385,-1.261475
2315,0.610483,-1.762093,10.020589,0.91337,-0.336921,-0.333285,-0.941568,0.13923,2.667069,-0.226074,0.265625,-1.257813
2316,0.193729,-1.768251,9.266091,0.537977,-0.250627,0.396166,-1.241399,0.15976,2.708484,-0.216309,0.284912,-1.253906
2317,-0.291249,-1.836514,8.861582,0.103778,-0.161855,0.760238,-1.390675,0.099714,2.667001,-0.208984,0.3125,-1.254639
2318,-0.520215,-1.884225,8.931171,-0.054348,-0.055757,0.670482,-1.098517,-0.092602,2.450698,-0.203369,0.337891,-1.257813
2319,-1.060955,-2.034382,7.777676,-0.671619,-0.274882,1.73619,-0.30495,-0.008882,2.057201,-0.190918,0.335938,-1.26001
2320,-1.231255,-1.376747,9.753504,-0.523568,0.714643,-0.074503,0.811171,0.008288,1.648104,-0.192871,0.32959,-1.266357
2321,-0.054022,-2.018468,10.58657,0.619437,-0.056274,-0.946713,1.007785,-0.064972,1.406269,-0.182373,0.327637,-1.273193
2322,-0.847333,-2.182931,10.508806,-0.190612,-0.217902,-0.94991,0.81026,-0.121122,1.417001,-0.184082,0.319092,-1.283936
2323,-1.264441,-1.95976,10.54488,-0.572553,-0.037696,-0.971743,0.724123,-0.171125,1.509883,-0.177734,0.317139,-1.286133
2324,-1.342617,-2.140046,10.619747,-0.664136,-0.299138,-1.079046,0.824223,-0.164912,1.560776,-0.181641,0.308594,-1.285889
2325,-1.182044,-1.852048,10.25343,-0.503953,-0.197535,-0.659478,0.805077,-0.102736,1.521903,-0.17334,0.304688,-1.294678
2326,-1.534892,-1.375398,9.844811,-0.847445,0.139167,-0.208761,0.847533,-0.123707,1.45161,-0.168945,0.29834,-1.296875
2327,-1.502021,-1.121359,9.726661,-0.81042,0.265417,-0.056119,0.845278,-0.106535,1.294662,-0.164551,0.287842,-1.296387
2328,-1.180073,-1.170684,9.94331,-0.478403,0.127573,-0.256411,0.721347,-0.075858,1.143355,-0.162354,0.285645,-1.298584
2329,-1.02266,-1.102474,10.012023,-0.316413,0.117198,-0.305991,0.550115,-0.130435,1.077595,-0.17041,0.279297,-1.305176
2330,-0.698178,-0.861762,9.952605,0.000955,0.276959,-0.197683,0.417989,-0.187703,0.94143,-0.164063,0.279297,-1.300781
2331,-0.359355,-0.720099,9.773541,0.320716,0.346008,0.017427,0.285737,-0.082991,0.859091,-0.164307,0.281494,-1.305176
2332,-0.506253,-0.83743,9.575372,0.155457,0.182909,0.190439,0.194102,-0.077416,0.880068,-0.164063,0.277344,-1.302734
2333,-0.30107,-1.059896,10.048433,0.392692,-0.009776,-0.288338,0.056271,-0.042348,0.923715,-0.162354,0.285645,-1.312012
2334,-0.522044,-1.061763,10.034818,0.18273,-0.012093,-0.289978,-0.162116,0.107681,0.87311,-0.158203,0.287842,-1.303223
2335,-0.57285,-0.858322,9.616343,0.129311,0.16098,0.143348,-0.261402,0.345205,0.764961,-0.147705,0.288086,-1.309814
2336,-0.116318,-0.514155,9.384681,0.616667,0.475728,0.445565,0.346461,0.726119,1.000837,-0.12915,0.28833,-1.312012
2337,-0.267628,-0.704567,9.590448,0.583404,0.238472,0.213441,1.001719,1.134845,1.206738,-0.114258,0.275879,-1.327393
2338,-0.43616,-1.167649,9.190702,0.523744,-0.380941,0.560649,1.428356,1.282804,1.182256,-0.08667,0.257324,-1.333496
2339,-0.129606,-1.161122,8.574458,0.886954,-0.558116,1.222872,1.877954,1.051558,1.542865,-0.075439,0.227783,-1.34375
2340,-0.527592,-0.834019,8.174741,0.508687,-0.450823,1.606878,2.128331,0.327854,2.0566,-0.066162,0.200439,-1.347412
2341,-1.412093,-0.163765,8.10254,-0.430205,-0.052052,1.598056,2.130116,-0.94516,2.415647,-0.082031,0.175049,-1.353271
2342,-1.135762,0.626019,9.778338,-0.155646,0.55721,-0.033915,2.065418,-1.750598,2.715473,-0.102051,0.155518,-1.357178
2343,-1.382193,1.164927,11.696762,-0.478678,0.826777,-1.983973,1.021042,-1.987912,2.692207,-0.118408,0.144775,-1.350098
2344,-1.488294,1.04999,11.067629,-0.843484,0.55517,-1.358054,0.348988,-1.825932,2.32732,-0.143311,0.144287,-1.352295
2345,-1.090589,1.142265,11.137147,-0.655714,0.627808,-1.399067,0.092792,-1.415846,1.583516,-0.160156,0.150391,-1.345947
2346,-0.425117,0.887528,10.977888,-0.11769,0.475411,-1.19826,-0.245463,-1.171045,1.076971,-0.170654,0.158691,-1.350586
2347,-0.151832,0.477944,10.564754,0.084987,0.151231,-0.762478,-0.52283,-1.034142,0.805997,-0.189453,0.160645,-1.346191
2348,0.083335,0.245583,9.994402,0.243595,0.017487,-0.182059,-0.509676,-0.759305,0.624407,-0.197998,0.171143,-1.339844
2349,0.272339,0.137902,9.341693,0.37321,-0.001295,0.473477,-0.429853,-0.393695,0.564251,-0.198486,0.183594,-1.337891
2350,0.145519,0.291578,9.003327,0.175904,0.149567,0.806427,-0.22633,-0.199443,0.575514,-0.200439,0.181641,-1.342529
2351,-0.189926,0.5203,8.921609,-0.23121,0.30625,0.882146,-0.135567,-0.291428,0.525536,-0.202637,0.181641,-1.337891
2352,-0.212018,0.523691,8.919812,-0.286254,0.299307,0.884607,0.023235,-0.375638,0.301258,-0.20874,0.179443,-1.344727
2353,0.129352,0.312903,9.231384,0.06365,0.151515,0.576564,0.128018,-0.353116,0.19171,-0.210938,0.181396,-1.340088
2354,0.148808,0.047318,9.694821,0.11153,-0.130433,0.118134,0.061311,-0.39282,0.278725,-0.218994,0.179199,-1.342285
2355,0.066317,-0.157783,9.849105,0.037635,-0.365057,-0.031057,-0.053664,-0.482775,0.423878,-0.227539,0.181152,-1.335693
2356,0.127359,-0.246735,10.250337,0.059102,-0.453278,-0.431199,-0.102293,-0.618311,0.540363,-0.233887,0.185303,-1.342529
2357,0.116751,-0.263641,10.460709,-0.014784,-0.482604,-0.640834,-0.135745,-0.615292,0.506665,-0.238037,0.189453,-1.340576
2358,0.144598,0.12677,10.392569,-0.136415,-0.098537,-0.580293,-0.095887,-0.331125,0.412282,-0.241943,0.183105,-1.338135
2359,0.254885,0.244632,10.167648,-0.0756,0.056879,-0.360655,-0.179773,0.013027,0.349173,-0.242188,0.187256,-1.340332
2360,0.136538,0.026644,9.722001,-0.124208,-0.148087,0.091618,-0.363021,0.112377,0.269285,-0.238281,0.195801,-1.336182
2361,0.029331,-0.142455,9.279617,-0.178414,-0.293652,0.538302,-0.460039,-0.020662,0.249936,-0.242676,0.204102,-1.338623
2362,-0.179166,-0.183192,9.115477,-0.385666,-0.349643,0.708489,-0.457496,-0.208307,0.290469,-0.24292,0.214844,-1.339111
2363,-0.088421,-0.224251,9.036098,-0.318089,-0.337643,0.785293,-0.34558,-0.330422,0.292753,-0.249268,0.212402,-1.334473
2364,0.059862,-0.261922,9.292625,-0.211805,-0.324273,0.524257,-0.172783,-0.379183,0.299657,-0.253418,0.212402,-1.341309
2365,0.128348,-0.202748,9.585267,-0.211071,-0.254077,0.230115,-0.025585,-0.393425,0.283329,-0.259521,0.214355,-1.341309
2366,0.282746,-0.163808,9.814029,-0.119314,-0.189461,-0.004222,0.049504,-0.378382,0.243232,-0.263672,0.212402,-1.334473
2367,0.380238,-0.098616,10.020841,-0.081873,-0.117878,-0.214821,0.06855,-0.242919,0.193118,-0.261475,0.208008,-1.341064
2368,0.430729,-0.038844,10.110612,-0.070822,-0.057469,-0.306759,0.004682,-0.099297,0.143007,-0.263672,0.214355,-1.341309
2369,0.472757,-0.034184,10.094207,-0.040096,-0.035152,-0.2925,-0.193504,-0.016906,0.10999,-0.263916,0.21875,-1.341553
2370,0.337906,-0.169059,9.881233,-0.127409,-0.175227,-0.073388,-0.349053,0.050463,0.096566,-0.26416,0.224854,-1.346191
2371,0.360484,-0.184504,9.699548,-0.10025,-0.147028,0.106328,-0.414277,0.014223,0.10789,-0.26416,0.227051,-1.343994
2372,0.240448,-0.053617,9.945825,-0.277197,-0.028714,-0.132282,-0.238389,-0.063565,0.162462,-0.266113,0.227051,-1.346191
2373,0.275123,0.009723,10.16487,-0.285505,0.057402,-0.351738,-0.172766,-0.045982,0.090242,-0.26416,0.229248,-1.341797
2374,0.491824,-0.042384,10.366098,-0.079636,0.08436,-0.564508,-0.178472,0.055303,0.051731,-0.262207,0.231445,-1.344238
2375,0.583941,-0.153922,10.210281,0.053492,0.019233,-0.415278,-0.112465,0.139431,0.062385,-0.262451,0.237793,-1.344238
2376,0.544474,-0.115844,10.009264,0.026185,0.054712,-0.21186,-0.056526,0.146064,0.0458,-0.260254,0.235596,-1.342041
2377,0.656202,-0.201758,9.694391,0.18728,0.008175,0.095828,0.018563,0.156617,0.000271,-0.258057,0.231445,-1.344238
2378,0.833613,-0.177402,9.248593,0.387696,0.079157,0.533342,0.091184,0.157958,0.003111,-0.255615,0.225098,-1.350586
2379,0.635337,-0.260326,9.370522,0.23052,-0.07012,0.420137,0.230421,0.086537,0.05701,-0.247314,0.225342,-1.352783
2380,0.483499,-0.312423,9.790865,0.08861,-0.187563,0.007111,0.252684,-0.034629,0.06569,-0.253662,0.223145,-1.352783
2381,0.498407,-0.29889,10.18015,0.080893,-0.199225,-0.381768,0.241727,-0.09708,0.099818,-0.255615,0.220947,-1.352783
2382,0.380289,-0.194609,10.49492,-0.081622,-0.157472,-0.689425,0.107241,-0.085613,0.094022,-0.257568,0.2146,-1.354736
2383,0.353605,-0.394338,10.461514,-0.050814,-0.364693,-0.655752,0.000175,-0.002537,0.094172,-0.255371,0.216553,-1.354736
2384,0.452305,-0.552326,10.33263,0.096662,-0.481165,-0.53294,-0.111853,0.062622,0.161146,-0.255615,0.225098,-1.355225
2385,0.552849,-0.581267,10.087041,0.215206,-0.457768,-0.293547,-0.26493,0.096325,0.248252,-0.249512,0.223145,-1.352783
2386,0.561973,-0.502003,9.783751,0.219115,-0.348424,0.008601,-0.281397,0.153177,0.331774,-0.249756,0.233643,-1.353027
2387,0.673962,-0.283281,9.627825,0.277873,-0.077693,0.161461,-0.20622,0.208658,0.377268,-0.245605,0.229492,-1.343994
2388,0.671442,0.088795,9.571169,0.179646,0.299558,0.223948,-0.159412,0.226455,0.323021,-0.239502,0.238037,-1.348877
2389,0.810215,0.375907,9.568807,0.236056,0.635348,0.226218,-0.169454,0.164166,0.150378,-0.241699,0.240234,-1.351074
2390,1.309996,0.297931,9.574858,0.741223,0.7298,0.200158,-0.12723,0.091338,0.01676,-0.237305,0.23584,-1.348633
2391,1.443331,0.071327,9.754677,0.93276,0.565938,0.012092,-0.081535,0.06028,0.047815,-0.237305,0.23584,-1.353271
2392,1.207071,-0.100364,10.026563,0.752983,0.338071,-0.252985,-0.043638,0.08126,0.035374,-0.239746,0.242188,-1.351074
2393,1.233054,-0.287735,10.296,0.830374,0.174347,-0.526118,-0.041248,0.096801,0.011432,-0.237549,0.242188,-1.351074
2394,1.457377,-0.379265,10.27775,1.083971,0.157311,-0.51689,0.054848,0.146644,0.053679,-0.235352,0.236084,-1.351074
2395,1.460855,-0.339347,10.158698,1.097218,0.188998,-0.395582,0.159383,0.15743,0.130382,-0.230957,0.229736,-1.353027
2396,1.562842,-0.207714,10.160089,1.170777,0.334721,-0.396635,0.159174,0.115763,0.188755,-0.230957,0.231934,-1.35083
2397,1.656735,-0.13504,10.042536,1.255447,0.423241,-0.279896,0.125391,0.104972,0.226848,-0.235107,0.227539,-1.359619
2398,1.872761,-0.074216,9.937832,1.457367,0.541534,-0.180112,0.13156,0.104311,0.295876,-0.22876,0.223389,-1.361816
2399,2.070156,0.051407,9.813137,1.622009,0.718915,-0.058385,0.114958,0.143703,0.357319,-0.224609,0.225586,-1.357422
2400,2.190651,0.200376,9.694055,1.709619,0.898839,0.061633,0.103483,0.224826,0.35396,-0.222412,0.225586,-1.359619
2401,2.255834,0.330754,9.559626,1.757081,1.04661,0.2001,0.103863,0.310496,0.324085,-0.220215,0.219238,-1.357178
2402,2.142925,0.387256,9.441812,1.6619,1.068736,0.326607,0.062902,0.304212,0.244439,-0.213867,0.217285,-1.361572
2403,2.073409,0.287279,9.438901,1.649709,0.955475,0.334295,0.041393,0.179917,0.116298,-0.216064,0.215088,-1.361572
2404,2.246636,0.152376,9.706822,1.861191,0.884906,0.063538,0.013486,0.036794,0.003888,-0.221924,0.210938,-1.372559
2405,2.580088,-0.171945,10.035221,2.278261,0.685974,-0.273493,0.002824,0.034549,-0.016168,-0.219971,0.212891,-1.374756
2406,2.640703,-0.180027,10.327159,2.338241,0.698984,-0.565173,-0.005073,0.110957,0.055019,-0.221924,0.20874,-1.372559
2407,2.647259,0.00424,10.355495,2.297268,0.881433,-0.588748,-0.022203,0.215658,0.097424,-0.219971,0.210938,-1.37915
2408,2.69134,0.21375,10.128049,2.299047,1.105652,-0.353835,-0.03531,0.350486,0.075617,-0.221924,0.20459,-1.381348
2409,2.712658,0.447979,9.887304,2.277548,1.349479,-0.102428,-0.077695,0.396813,0.014129,-0.217529,0.202393,-1.390137
2410,2.729341,0.605897,9.603526,2.276467,1.51961,0.192267,-0.0816,0.355984,-0.053597,-0.215576,0.202393,-1.387939
2411,2.765514,0.678364,9.526327,2.315284,1.610828,0.278341,-0.038121,0.297295,-0.106673,-0.213135,0.196289,-1.392334
2412,2.721644,0.6098,9.547919,2.32047,1.537132,0.263103,-0.012512,0.227876,-0.141251,-0.221436,0.193848,-1.394531
2413,2.68247,0.563669,9.492541,2.3164,1.480387,0.32246,1.7e-05,0.141643,-0.175189,-0.221191,0.189697,-1.401123
2414,2.6089,0.392275,9.66503,2.313198,1.288296,0.150263,0.074072,0.034423,-0.21301,-0.225342,0.18335,-1.409668
2415,2.585634,0.285342,9.960819,2.329453,1.164777,-0.14732,0.117239,-0.033336,-0.241701,-0.235352,0.176758,-1.402832
2416,2.514485,0.222462,10.15764,2.283341,1.066207,-0.346019,0.050343,-0.033603,-0.264709,-0.243408,0.17041,-1.413818
2417,2.470375,0.044312,10.158392,2.299061,0.873586,-0.348454,-0.046493,0.022435,-0.306135,-0.245361,0.161865,-1.413574
2418,2.557166,-0.242237,9.873543,2.47813,0.627396,-0.064046,-0.10664,0.111003,-0.304724,-0.247314,0.159668,-1.417969
2419,2.454036,-0.270796,9.561941,2.39926,0.570915,0.250056,-0.110096,0.164251,-0.243058,-0.253418,0.155518,-1.417969
2420,2.275302,-0.08471,9.302124,2.18132,0.697451,0.513813,-0.120521,0.106914,-0.196704,-0.265625,0.148926,-1.422119
2421,2.245056,0.128747,9.283703,2.085614,0.899686,0.5345,-0.21001,-0.025831,-0.227786,-0.273926,0.148682,-1.422119
2422,2.327859,0.098741,9.259763,2.162157,0.907468,0.556693,-0.255036,-0.116321,-0.25788,-0.283936,0.137939,-1.42627
2423,2.358519,0.018051,9.27744,2.197769,0.845678,0.534302,-0.145779,-0.173675,-0.244481,-0.296631,0.14209,-1.430908
2424,2.450265,0.088191,9.496391,2.242964,0.934236,0.310621,0.027667,-0.260665,-0.257873,-0.314697,0.12915,-1.432861
2425,2.584196,0.1985,9.790105,2.312828,1.056507,0.009722,0.166847,-0.304911,-0.299114,-0.331055,0.120361,-1.43042
2426,2.671311,0.344598,10.05883,2.329375,1.186614,-0.267021,0.217992,-0.303658,-0.371626,-0.343018,0.105469,-1.432129
2427,2.737408,0.435953,10.176346,2.347553,1.252423,-0.39328,0.208995,-0.231823,-0.449399,-0.365967,0.103027,-1.434326
2428,2.590957,0.542086,10.159492,2.169713,1.274916,-0.37991,0.146801,-0.134386,-0.537495,-0.390381,0.087891,-1.431641
2429,2.477573,0.473537,9.915457,2.082089,1.14969,-0.138292,0.024956,-0.066108,-0.619664,-0.402588,0.081299,-1.424805
2430,2.297859,0.324415,9.483278,1.958634,0.942109,0.294592,-0.091127,-0.03123,-0.667803,-0.427246,0.07251,-1.415527
2431,2.026932,-0.104338,9.027161,1.816769,0.453136,0.751618,-0.239615,-0.054996,-0.656425,-0.437744,0.072266,-1.4021
2432,1.814951,-0.47433,8.56026,1.701928,0.048829,1.216289,-0.381923,-0.199696,-0.556817,-0.468994,0.078125,-1.384277
2433,1.782385,-0.798869,8.138039,1.728912,-0.267323,1.628433,-0.260382,-0.434478,-0.390392,-0.491699,0.073486,-1.373047
2434,1.668452,-0.886249,8.542352,1.584864,-0.389499,1.217502,0.063709,-0.585711,-0.246218,-0.512451,0.071045,-1.348389
2435,1.378391,-0.423094,9.068588,1.116763,-0.041704,0.698466,0.141385,-0.655671,-0.217165,-0.539307,0.062256,-1.323486
2436,1.33714,-0.007914,9.391801,0.901513,0.312249,0.374295,0.225826,-0.73826,-0.245736,-0.566162,0.057617,-1.303223
2437,1.417412,0.284488,9.988565,0.810045,0.565111,-0.231477,0.242695,-0.839993,-0.424146,-0.584717,0.052979,-1.273926
2438,1.905718,0.172229,10.496206,1.211197,0.519908,-0.774751,0.187367,-0.756063,-0.559958,-0.597412,0.057129,-1.24707
2439,1.943084,0.237671,10.618076,1.165719,0.548195,-0.907198,0.076284,-0.472841,-0.603993,-0.60791,0.056885,-1.21582
2440,1.859791,0.290851,10.31442,1.05973,0.560247,-0.603345,-0.038707,-0.234972,-0.689046,-0.610107,0.063232,-1.191406
2441,1.712213,0.261719,9.912698,0.932457,0.491134,-0.194862,-0.086997,-0.136796,-0.774119,-0.610352,0.063232,-1.17334
2442,1.545098,0.148183,9.436782,0.818315,0.342014,0.290318,-0.088795,-0.090281,-0.839527,-0.614502,0.065186,-1.151123
2443,1.259164,-0.212664,8.840929,0.645856,-0.070385,0.903666,-0.099765,-0.124566,-0.852069,-0.610596,0.067383,-1.137695
2444,0.955886,-0.835419,8.373461,0.491496,-0.746744,1.390856,0.041541,-0.21197,-0.723246,-0.612549,0.063232,-1.115234
2445,0.328565,-1.246832,8.21079,-0.064731,-1.292032,1.60258,0.166204,-0.504396,-0.587128,-0.612793,0.06958,-1.097412
2446,0.139692,-1.618738,8.511135,-0.26101,-1.737275,1.327856,0.417967,-0.844229,-0.458383,-0.616943,0.067383,-1.079346
2447,0.28823,-1.558042,9.260871,-0.274047,-1.72599,0.581266,0.463246,-1.033752,-0.336509,-0.62085,0.056641,-1.052246
2448,0.547364,-1.248315,10.036098,-0.245886,-1.453497,-0.207646,0.262087,-1.016932,-0.171382,-0.62915,0.060791,-1.043457
2449,0.639094,-0.702308,10.275227,-0.374478,-0.94274,-0.456311,0.016154,-0.856151,-0.019698,-0.627441,0.069336,-1.032471
2450,0.640054,-0.155182,10.330985,-0.55809,-0.415036,-0.515859,-0.170495,-0.658519,-0.002333,-0.621338,0.069336,-1.030273
2451,0.785304,0.066384,10.18404,-0.499818,-0.155166,-0.388374,-0.299397,-0.418853,-0.04506,-0.619385,0.07373,-1.02124
2452,0.696454,0.15227,9.88723,-0.602342,-0.050761,-0.081756,-0.382952,-0.200196,-0.084353,-0.613281,0.080078,-1.014893
2453,0.527878,0.309851,9.550286,-0.774468,0.113055,0.27487,-0.317894,-0.107112,-0.077644,-0.607178,0.080078,-1.01709
2454,0.120878,0.412056,9.407169,-1.185956,0.165144,0.472161,-0.169202,-0.118785,-0.132935,-0.600586,0.073975,-1.02124
2455,-0.301756,0.266577,9.454046,-1.596866,-0.046413,0.485901,-0.064302,-0.198649,-0.321089,-0.596191,0.06543,-1.025391
2456,-0.428231,-0.163447,9.774493,-1.716708,-0.50758,0.192606,0.104407,-0.377618,-0.420757,-0.606445,0.056885,-1.020752
2457,-0.487509,-0.338856,11.086351,-1.971065,-0.745395,-1.087712,0.066164,-0.47554,-0.396269,-0.614502,0.04834,-1.018311
2458,-0.641179,-0.214909,12.372225,-2.392546,-0.671937,-2.326204,-0.492526,-0.595714,-0.299094,-0.616455,0.046143,-1.018311
2459,-0.596261,-0.716443,12.632685,-2.382616,-1.10697,-2.578862,-0.659427,-0.391615,-0.278576,-0.620605,0.043945,-1.011475
2460,-0.493866,-1.398056,12.656074,-2.201759,-1.702145,-2.622317,-0.393517,0.25398,-0.105028,-0.622559,0.046143,-1.015869
2461,-0.807867,-1.22267,12.600602,-2.469467,-1.509183,-2.538236,-0.561341,0.903254,0.109024,-0.616455,0.04834,-1.022705
2462,-1.030014,-0.937735,11.068999,-2.401887,-1.143793,-1.021663,-0.938101,1.256972,0.134391,-0.604248,0.054932,-1.029541
2463,-1.165588,-1.001231,9.77062,-2.242395,-1.121504,0.245126,-0.815596,1.209519,0.188006,-0.589844,0.063477,-1.032227
2464,-1.388596,-1.347424,9.254139,-2.252152,-1.428194,0.742406,-0.521786,0.965129,0.201902,-0.594238,0.065674,-1.039063
