,acc_x,acc_y,acc_z,freeacc_x,freeacc_y,freeacc_z,gyr_x,gyr_y,gyr_z,mag_x,mag_y,mag_z
1252,0.166662,-0.798041,9.663055,-1.402185,-0.323699,0.222696,0.776917,-0.276424,2.441036,0.493408,-0.143799,-0.984131
1253,-0.137617,-0.832363,10.077353,-1.134221,-0.354513,-0.22983,0.749291,-0.311236,2.488087,0.483154,-0.168945,-0.990479
1254,0.041849,-0.878571,10.384098,-1.304192,-0.229282,-0.524099,0.725012,-0.400204,2.531226,0.481445,-0.189697,-0.997314
1255,0.300899,-0.867288,10.546391,-1.540219,-0.135359,-0.660042,0.710777,-0.455697,2.568322,0.477295,-0.208496,-1.001465
1256,0.09671,-0.977901,10.615535,-1.290019,-0.013726,-0.769864,0.714935,-0.446172,2.572517,0.467041,-0.229736,-1.007813
1257,-0.672369,-1.058711,10.869726,-0.518117,-0.0161,-1.116831,0.720767,-0.4531,2.570053,0.458984,-0.252686,-1.012207
1258,-1.48161,-1.026268,11.349445,0.260565,-0.112378,-1.675417,0.690326,-0.518828,2.544547,0.44458,-0.267822,-1.020508
1259,-1.884614,-0.948384,11.904093,0.643927,-0.170898,-2.258489,0.640379,-0.61224,2.499524,0.438477,-0.282471,-1.015869
1260,-1.851273,-0.877445,12.478307,0.613166,-0.166128,-2.816651,0.586746,-0.659511,2.452733,0.428223,-0.303467,-1.026611
1261,-1.65129,-0.632545,13.241121,0.397269,-0.337599,-3.535756,0.536443,-0.630944,2.395605,0.411377,-0.318604,-1.030762
1262,-1.722215,-0.491775,13.896601,0.471756,-0.420687,-4.184551,0.460711,-0.490578,2.331718,0.407471,-0.337402,-1.030518
1263,-2.123594,-0.33517,14.354996,0.87968,-0.51494,-4.666536,0.379259,-0.306865,2.261651,0.390869,-0.352539,-1.041016
1264,-2.69883,-0.220866,14.600111,1.463301,-0.547575,-4.953957,0.277759,-0.156091,2.180453,0.391113,-0.362793,-1.038818
1265,-3.278267,-0.159219,14.757592,2.042633,-0.513352,-5.158027,0.169584,-0.07273,2.089544,0.378418,-0.373535,-1.038574
1266,-3.708284,-0.172581,14.8959,2.463608,-0.405822,-5.334404,0.054166,-0.03202,1.995389,0.372314,-0.38208,-1.044922
1267,-4.050936,-0.262737,14.920554,2.79567,-0.224539,-5.393741,-0.056004,-0.026407,1.891624,0.370117,-0.38623,-1.051514
1268,-4.389109,-0.401332,15.044533,3.10519,-0.008709,-5.553535,-0.155148,0.003236,1.781683,0.364014,-0.390625,-1.053711
1269,-4.771981,-0.577939,15.228293,3.439375,0.238295,-5.779633,-0.244626,0.042766,1.66894,0.357666,-0.39502,-1.05127
1270,-4.883886,-0.678159,15.510079,3.495824,0.36265,-6.078266,-0.336481,0.086199,1.562066,0.351318,-0.391113,-1.057617
1271,-4.694819,-0.82547,15.960315,3.22387,0.463259,-6.522744,-0.43783,0.164766,1.445655,0.351318,-0.393066,-1.05542
1272,-4.434619,-1.030845,16.30048,2.864241,0.582182,-6.857372,-0.54533,0.310745,1.334699,0.355469,-0.390869,-1.060059
1273,-4.439421,-1.228289,16.380115,2.759047,0.715516,-6.962291,-0.648372,0.509013,1.20029,0.346924,-0.38501,-1.062012
1274,-4.725015,-1.351493,16.172036,2.936301,0.814638,-6.812581,-0.747059,0.710254,1.053421,0.355225,-0.380615,-1.057861
1275,-5.187656,-1.393425,15.83422,3.290818,0.856639,-6.55832,-0.85682,0.85268,0.903041,0.361572,-0.37207,-1.05127
1276,-5.45622,-1.437487,15.479101,3.448983,0.850719,-6.275096,-0.960488,0.928538,0.746265,0.369873,-0.359375,-1.051758
1277,-5.492812,-1.485695,14.993305,3.396312,0.804535,-5.839519,-1.058455,0.964948,0.58408,0.374023,-0.35083,-1.051758
1278,-5.381757,-1.495929,14.516617,3.216061,0.679188,-5.390107,-1.137636,0.990892,0.420544,0.384277,-0.338135,-1.04541
1279,-5.353858,-1.510348,14.03429,3.12589,0.566137,-4.945708,-1.214472,1.022257,0.251967,0.394531,-0.323242,-1.04126
1280,-5.393963,-1.481651,13.505752,3.126943,0.425061,-4.460804,-1.274018,1.039477,0.090189,0.406982,-0.304199,-1.041748
1281,-5.333566,-1.332173,12.937564,3.07568,0.154485,-3.902781,-1.323875,1.025528,-0.07164,0.410889,-0.289551,-1.039551
1282,-5.147477,-1.31747,12.230233,2.909438,0.019236,-3.200437,-1.363564,1.001182,-0.225857,0.42334,-0.270508,-1.037842
1283,-4.950627,-1.243824,11.624719,2.74683,-0.181641,-2.581174,-1.387028,0.97784,-0.37427,0.429443,-0.253662,-1.029053
1284,-4.823224,-1.131473,11.082772,2.662771,-0.408231,-2.02415,-1.396956,0.956209,-0.517386,0.444092,-0.23877,-1.027344
1285,-4.655398,-0.965477,10.606456,2.551306,-0.695178,-1.50569,-1.401474,0.935337,-0.659847,0.452148,-0.213623,-1.018555
1286,-4.429521,-0.859441,10.088046,2.386984,-0.911577,-0.938865,-1.394477,0.906636,-0.800197,0.462402,-0.19043,-1.019043
1287,-4.188929,-0.731202,9.758521,2.18797,-1.183296,-0.537184,-1.387788,0.895257,-0.934709,0.468262,-0.16748,-1.014893
1288,-4.024014,-0.559127,9.326774,2.09141,-1.446052,-0.037485,-1.367163,0.895906,-1.061631,0.478516,-0.148438,-1.003906
1289,-3.9202,-0.422787,9.029109,2.024588,-1.690228,0.319915,-1.357913,0.889479,-1.178557,0.480469,-0.131836,-1.006348
1290,-3.95132,-0.341058,8.849138,2.056279,-1.893778,0.527279,-1.351349,0.887865,-1.288456,0.494873,-0.104248,-0.995605
1291,-3.888619,-0.212164,8.537033,2.032053,-2.10654,0.897663,-1.339997,0.869975,-1.39027,0.50293,-0.081299,-0.991455
1292,-3.854478,-0.23303,8.234478,2.011831,-2.169415,1.21261,-1.329236,0.834731,-1.492356,0.509033,-0.064453,-0.987061
1293,-3.848489,-0.269351,8.028309,2.000922,-2.241326,1.427752,-1.331792,0.832041,-1.591534,0.51709,-0.037109,-0.978516
1294,-3.879826,-0.383645,7.698902,2.043976,-2.191186,1.720005,-1.302955,0.833867,-1.690682,0.525146,-0.01001,-0.969727
1295,-3.893553,-0.384647,7.402183,2.082109,-2.252095,2.022287,-1.267464,0.81468,-1.782961,0.524658,0.008789,-0.960938
1296,-3.686351,-0.489664,7.137089,1.890449,-2.223328,2.312845,-1.240641,0.818872,-1.86036,0.530762,0.035889,-0.95874
1297,-3.249681,-0.69742,6.836975,1.481089,-2.067891,2.648939,-1.185879,0.803661,-1.923568,0.536621,0.054688,-0.945557
1298,-2.926816,-0.831247,6.597296,1.182326,-1.982003,2.924024,-1.114819,0.772718,-1.986869,0.540527,0.081787,-0.941162
1299,-2.870467,-0.947705,6.430217,1.132429,-1.935035,3.070493,-1.052766,0.74674,-2.023105,0.538086,0.102539,-0.936768
1300,-2.985882,-1.09378,6.167843,1.279521,-1.825261,3.24123,-0.979947,0.652307,-2.0338,0.544189,0.121582,-0.925781
1301,-3.051607,-1.213266,5.942902,1.384101,-1.746759,3.399084,-0.913435,0.487859,-2.037411,0.543701,0.144287,-0.921387
1302,-2.860473,-1.365216,5.663435,1.27092,-1.580518,3.647758,-0.853229,0.279865,-2.04437,0.543457,0.167236,-0.919189
1303,-2.354334,-1.417363,5.552924,0.827336,-1.520086,3.863667,-0.796821,0.034737,-2.037004,0.532715,0.18335,-0.914307
1304,-1.533121,-1.542598,5.297074,0.134581,-1.258221,4.22813,-0.746402,-0.175777,-1.995648,0.530273,0.201904,-0.914307
1305,-0.637729,-1.714611,5.071665,-0.622779,-0.92354,4.537537,-0.665554,-0.324669,-1.921467,0.515137,0.218262,-0.909424
1306,0.241999,-1.813508,4.924052,-1.381284,-0.658543,4.787575,-0.556164,-0.413517,-1.802486,0.508545,0.232422,-0.915771
1307,1.207613,-1.778161,4.860177,-2.251454,-0.502211,5.025202,-0.432604,-0.445869,-1.626902,0.5,0.244629,-0.915527
1308,2.226567,-1.528167,4.69962,-3.172783,-0.445246,5.440693,-0.305023,-0.442204,-1.410492,0.491455,0.248535,-0.910889
1309,3.240079,-1.197819,4.410861,-4.076336,-0.371759,5.987288,-0.196583,-0.410526,-1.168997,0.487061,0.262939,-0.919678
1310,4.127153,-1.0116,3.821413,-4.781732,-0.041744,6.6833,-0.099975,-0.350093,-0.901645,0.476318,0.268799,-0.914795
1311,4.444746,-0.918946,3.170514,-4.923455,0.277032,7.29572,0.014749,-0.298247,-0.635703,0.469971,0.266602,-0.919189
1312,4.126088,-1.053753,2.740428,-4.484106,0.534509,7.520965,0.135481,-0.266798,-0.357424,0.467773,0.270752,-0.921387
1313,3.376275,-1.589513,2.542165,-3.635058,0.914504,7.295069,0.281303,-0.305977,-0.080179,0.459473,0.262207,-0.916504
1314,2.70943,-2.121698,2.599887,-2.926738,1.18651,6.875271,0.449989,-0.450369,0.195321,0.46167,0.26001,-0.930176
1315,2.580699,-2.352868,2.84301,-2.818901,1.239958,6.527114,0.612627,-0.662132,0.458197,0.453613,0.241211,-0.929688
1316,2.882505,-2.239814,3.249307,-3.204772,1.017904,6.266297,0.765878,-0.831976,0.691682,0.449219,0.240967,-0.943115
1317,3.045804,-2.035212,3.600861,-3.450857,0.710309,6.074742,0.887459,-0.83865,0.871857,0.443115,0.228271,-0.949707
1318,2.975669,-2.058906,3.802597,-3.409947,0.624543,5.871159,1.002714,-0.76895,1.022467,0.439453,0.201172,-0.95166
1319,2.699945,-2.143851,4.235469,-3.206411,0.459999,5.415836,1.113221,-0.685007,1.163976,0.443848,0.188965,-0.962891
1320,2.56026,-2.282814,4.551159,-3.10863,0.437441,5.056194,1.226683,-0.599763,1.285301,0.437744,0.167969,-0.965088
1321,2.520699,-2.279699,4.915898,-3.132478,0.300251,4.731908,1.351888,-0.515092,1.377012,0.435791,0.151123,-0.978271
1322,2.535687,-2.151609,5.168126,-3.202213,0.121115,4.568677,1.45129,-0.359341,1.443628,0.438477,0.120117,-0.98291
1323,2.393212,-2.0313,5.197545,-3.083727,0.030625,4.582243,1.542138,-0.178636,1.493424,0.440918,0.101563,-0.987549
1324,1.62787,-1.777325,5.188439,-2.357144,-0.224704,4.604838,1.640368,-0.011973,1.530352,0.445557,0.076904,-0.991943
1325,0.279661,-1.678921,5.435352,-1.091265,-0.46456,4.242,1.7204,0.083649,1.572539,0.447998,0.047852,-0.994385
1326,-0.968821,-1.867402,5.941906,0.042502,-0.474573,3.527495,1.765586,0.029836,1.597498,0.452637,0.020996,-0.998779
1327,-1.741402,-1.985666,6.719401,0.663498,-0.5532,2.644884,1.812902,-0.119185,1.605717,0.455322,-0.005859,-1.007813
1328,-1.612107,-1.819642,7.675757,0.375196,-0.86064,1.816229,1.820512,-0.272552,1.599859,0.445068,-0.03125,-1.00293
1329,-1.32583,-1.535852,8.586426,-0.04489,-1.234522,1.076863,1.819839,-0.298049,1.534308,0.44751,-0.058105,-1.009766
1330,-1.634732,-1.348926,9.210896,0.170062,-1.425237,0.470886,1.814414,-0.169337,1.420849,0.447998,-0.087158,-1.01416
1331,-2.498847,-1.208532,9.740245,0.938758,-1.524145,-0.15573,1.76928,-0.027855,1.278785,0.454834,-0.109863,-1.023438
1332,-3.509838,-1.343243,9.968636,1.878557,-1.248838,-0.599067,1.720937,0.011303,1.119472,0.452881,-0.132568,-1.016602
1333,-4.432695,-1.438629,10.249929,2.72244,-1.003925,-1.066465,1.692884,-0.025875,0.970503,0.451416,-0.161621,-1.020996
1334,-4.987338,-1.528624,10.605392,3.198867,-0.770313,-1.538717,1.665685,-0.139052,0.838556,0.449463,-0.18042,-1.023193
1335,-5.298889,-1.480531,10.974609,3.458092,-0.666156,-1.947661,1.684801,-0.293747,0.69698,0.445557,-0.203369,-1.025146
1336,-5.710932,-1.155168,11.775289,3.790047,-0.900903,-2.734259,1.666727,-0.406364,0.567818,0.446045,-0.226318,-1.027344
1337,-5.842007,-1.107812,12.404382,3.872135,-0.826104,-3.360939,1.606593,-0.51538,0.424031,0.433594,-0.247314,-1.029297
1338,-5.602217,-1.20554,12.897109,3.619353,-0.597138,-3.814955,1.55607,-0.641577,0.272914,0.431885,-0.272217,-1.029053
1339,-5.498473,-1.195967,13.473622,3.515963,-0.479164,-4.350853,1.502552,-0.677787,0.115845,0.427979,-0.289063,-1.037842
1340,-5.668852,-1.170829,14.027403,3.694616,-0.358475,-4.900978,1.440017,-0.613909,-0.057044,0.419678,-0.301758,-1.042236
1341,-6.1113,-1.076742,14.549785,4.151172,-0.292672,-5.447789,1.372377,-0.539914,-0.247925,0.417725,-0.312256,-1.037598
1342,-6.448437,-0.974585,15.169168,4.489665,-0.26142,-6.074647,1.289387,-0.471723,-0.435557,0.413818,-0.333008,-1.041992
1343,-6.513176,-0.762499,15.699119,4.574726,-0.357162,-6.570448,1.206222,-0.422834,-0.619086,0.416016,-0.343262,-1.037354
1344,-6.367376,-0.559376,16.062568,4.463349,-0.453437,-6.882629,1.119673,-0.353304,-0.784337,0.42041,-0.351563,-1.039795
1345,-6.268078,-0.467662,16.334786,4.395581,-0.448683,-7.122751,1.01755,-0.293585,-0.956992,0.414307,-0.360107,-1.035156
1346,-6.323155,-0.598658,16.490101,4.481078,-0.233287,-7.279091,0.895219,-0.259961,-1.100962,0.416504,-0.366211,-1.035156
1347,-6.373844,-0.858019,16.526135,4.578592,0.088761,-7.319251,0.784649,-0.27369,-1.238315,0.422852,-0.365967,-1.037598
1348,-6.298818,-0.943366,16.561247,4.564036,0.209585,-7.332724,0.677028,-0.314615,-1.381753,0.418701,-0.370361,-1.037598
1349,-6.031863,-0.885405,16.685746,4.359162,0.160803,-7.408022,0.561889,-0.345026,-1.52931,0.420654,-0.365967,-1.030762
1350,-5.463306,-0.80598,16.702072,3.866173,0.084165,-7.348362,0.436441,-0.361673,-1.659854,0.422852,-0.368164,-1.033203
1351,-4.837095,-0.820165,16.639431,3.326639,0.096868,-7.212716,0.328432,-0.349804,-1.784837,0.424805,-0.355469,-1.031006
1352,-4.276149,-0.804055,16.532075,2.844501,0.073107,-7.043897,0.216706,-0.271262,-1.898787,0.426758,-0.351318,-1.028809
1353,-3.88265,-0.768877,16.531085,2.501701,0.009443,-7.000518,0.09734,-0.163053,-2.003088,0.433105,-0.344971,-1.03125
1354,-3.364883,-0.651977,16.401541,2.01453,-0.125632,-6.821117,-0.024183,-0.043916,-2.097725,0.437012,-0.330322,-1.026855
1355,-2.734821,-0.582008,16.169237,1.406589,-0.197181,-6.534919,-0.156923,0.074058,-2.183216,0.443115,-0.317627,-1.013672
1356,-2.078429,-0.592508,15.802873,0.770674,-0.174123,-6.117683,-0.296198,0.20882,-2.267058,0.449219,-0.304932,-1.007324
1357,-1.527364,-0.62605,15.534794,0.215397,-0.138352,-5.80743,-0.435257,0.341039,-2.33586,0.45752,-0.283936,-1.011963
1358,-1.227378,-0.623371,15.182406,-0.111709,-0.175317,-5.430537,-0.577849,0.455389,-2.389049,0.471924,-0.266846,-1.010254
1359,-0.963615,-0.61536,14.826607,-0.416164,-0.223815,-5.050372,-0.697412,0.52239,-2.424855,0.47583,-0.239746,-0.999268
1360,-0.697445,-0.681043,14.457699,-0.711701,-0.196322,-4.658954,-0.81306,0.556054,-2.438707,0.481934,-0.227051,-0.99707
1361,-0.379459,-0.741224,13.97538,-1.042865,-0.150312,-4.147705,-0.925192,0.575684,-2.432754,0.48999,-0.201904,-0.990723
1362,0.0577,-0.894221,13.447603,-1.450308,0.032798,-3.58637,-1.016369,0.581623,-2.414873,0.498047,-0.176758,-0.986572
1363,0.473815,-0.9569,12.882761,-1.845616,0.144669,-2.980935,-1.097588,0.606639,-2.380654,0.503906,-0.151611,-0.975586
1364,1.025897,-0.966338,12.424411,-2.39171,0.265977,-2.45759,-1.175538,0.645054,-2.342878,0.511963,-0.124512,-0.969238
1365,1.556652,-0.863697,12.105449,-2.969085,0.291105,-2.053625,-1.24845,0.699485,-2.306669,0.517822,-0.097412,-0.97168
1366,2.078712,-0.702034,11.704602,-3.546885,0.294006,-1.551438,-1.326579,0.756859,-2.252968,0.523926,-0.072266,-0.956299
1367,2.4456,-0.604589,11.350828,-3.964561,0.315858,-1.112916,-1.405898,0.801492,-2.168576,0.529785,-0.042969,-0.949707
1368,2.461025,-0.605427,10.832449,-3.993521,0.315826,-0.565931,-1.463396,0.823898,-2.070064,0.531494,-0.013916,-0.940918
1369,2.321424,-0.756098,10.115874,-3.771449,0.410218,0.122579,-1.511182,0.752518,-1.94776,0.539551,0.01123,-0.941162
1370,2.298846,-1.000961,9.399082,-3.587956,0.638793,0.793438,-1.544919,0.603397,-1.811087,0.537109,0.03418,-0.929932
1371,2.325416,-1.133118,8.527632,-3.42997,0.815341,1.628447,-1.553669,0.395575,-1.665737,0.534424,0.062988,-0.923096
1372,2.4536,-1.276109,7.738055,-3.342305,1.045771,2.378922,-1.542753,0.17199,-1.500553,0.531982,0.087891,-0.91626
1373,2.641586,-1.384382,6.98534,-3.30265,1.280289,3.093884,-1.517053,-0.066578,-1.325481,0.527588,0.102295,-0.914063
1374,2.920517,-1.441725,6.406007,-3.386389,1.499511,3.654093,-1.483634,-0.233033,-1.147141,0.512451,0.124756,-0.911377
1375,3.222471,-1.532056,6.028731,-3.513542,1.731852,4.004729,-1.435306,-0.303486,-0.969944,0.51416,0.143555,-0.90918
1376,3.682685,-1.562075,5.807021,-3.838503,1.977019,4.237683,-1.36011,-0.270711,-0.802237,0.511719,0.17041,-0.90918
1377,4.093703,-1.485049,5.458577,-4.141278,2.150412,4.617966,-1.290744,-0.176955,-0.627083,0.50293,0.186768,-0.897705
1378,4.13753,-1.457033,5.223608,-4.145556,2.156139,4.843441,-1.199308,-0.02967,-0.452992,0.50293,0.195068,-0.895508
1379,3.839862,-1.511146,5.004936,-3.835204,2.050396,4.999748,-1.111808,0.138781,-0.269574,0.50708,0.203369,-0.895508
1380,3.353362,-1.658194,4.801769,-3.333136,1.919606,5.09498,-1.017425,0.251527,-0.084222,0.502441,0.21582,-0.886475
1381,2.956225,-1.770558,4.525291,-2.905624,1.833356,5.279657,-0.919053,0.308131,0.098885,0.508789,0.224365,-0.884521
1382,2.683334,-1.886414,4.337808,-2.606432,1.798823,5.391604,-0.812226,0.308533,0.284223,0.504639,0.224121,-0.884277
1383,2.503063,-2.052358,4.075831,-2.339697,1.878745,5.559941,-0.701784,0.277739,0.466713,0.510742,0.230469,-0.880127
1384,2.290017,-2.117918,3.840499,-2.099027,1.858781,5.736163,-0.581495,0.236738,0.630763,0.512939,0.232666,-0.875732
1385,1.8845,-2.104142,3.848534,-1.804592,1.610915,5.697078,-0.459684,0.173222,0.786516,0.515137,0.22876,-0.873535
1386,1.214023,-2.037158,3.994882,-1.34943,1.148845,5.518268,-0.350805,0.116366,0.923637,0.514893,0.230713,-0.875732
1387,0.684459,-2.125928,4.155956,-0.943469,0.891498,5.276715,-0.257256,0.026872,1.043555,0.523438,0.226807,-0.871582
1388,0.38403,-2.052079,4.532391,-0.862195,0.567222,4.930484,-0.167958,-0.072468,1.142204,0.521484,0.218506,-0.875977
1389,0.171633,-2.018008,4.778634,-0.791952,0.362166,4.696168,-0.097726,-0.131392,1.211641,0.527832,0.212402,-0.871582
1390,0.073242,-2.17473,5.202565,-0.792194,0.32439,4.23876,-0.013895,-0.155041,1.274559,0.528076,0.212402,-0.875977
1391,-0.031283,-2.207742,5.587035,-0.823746,0.200103,3.8653,0.064505,-0.116379,1.30101,0.534424,0.206299,-0.880859
1392,-0.526096,-2.262532,5.971894,-0.507987,-0.079976,3.425606,0.095344,0.024868,1.285131,0.538818,0.196045,-0.878662
1393,-1.370232,-2.339447,6.54985,0.058752,-0.540434,2.744776,0.071924,0.204028,1.229691,0.543213,0.183838,-0.881104
1394,-2.459583,-2.567002,7.134245,0.886533,-0.965105,1.950194,0.036574,0.368154,1.120854,0.549561,0.179932,-0.878906
1395,-3.39853,-2.857674,7.620915,1.622967,-1.222731,1.22985,-0.000416,0.473397,0.985828,0.551758,0.173828,-0.878906
1396,-3.9885,-3.01643,7.980825,2.034626,-1.396473,0.723671,-0.038556,0.525427,0.845119,0.560303,0.169922,-0.872559
1397,-4.448057,-2.947508,8.264079,2.271439,-1.689323,0.391737,-0.087585,0.556787,0.680344,0.56665,0.166016,-0.872803
1398,-4.984706,-2.846411,8.565922,2.556871,-2.056519,0.037356,-0.149027,0.555501,0.498587,0.577393,0.164063,-0.87085
1399,-5.613147,-2.836327,8.54255,3.060331,-2.30576,-0.078969,-0.220691,0.497035,0.310077,0.579346,0.168457,-0.864258
1400,-6.319733,-2.782187,8.516737,3.628389,-2.643051,-0.190477,-0.276113,0.339676,0.100075,0.579346,0.17041,-0.857422
1401,-6.764569,-2.689013,8.516324,3.961824,-2.932612,-0.248206,-0.350655,0.078531,-0.074256,0.589844,0.170898,-0.862305
1402,-6.508816,-2.781682,8.043036,3.924432,-2.654293,0.202997,-0.400741,-0.299659,-0.243717,0.581299,0.178711,-0.864258
1403,-5.77619,-2.867632,7.509441,3.518182,-2.176708,0.820299,-0.414836,-0.724784,-0.382089,0.570801,0.180664,-0.866211
1404,-5.203389,-3.137827,7.156629,3.281678,-1.669281,1.17663,-0.417775,-1.098779,-0.49651,0.562256,0.188477,-0.870361
1405,-4.135506,-3.555857,6.953949,2.627645,-0.877727,1.420582,-0.408882,-1.414525,-0.589563,0.545166,0.196289,-0.878906
1406,-2.435705,-3.821443,6.436513,1.471004,0.150564,2.081149,-0.332681,-1.62611,-0.660179,0.528076,0.201904,-0.889404
1407,-0.499184,-3.894725,6.23779,-0.063027,1.025283,2.513956,-0.191684,-1.660293,-0.683264,0.517578,0.205811,-0.902588
1408,1.214369,-4.103362,6.13231,-1.38982,1.904412,2.716355,-0.002571,-1.487617,-0.646098,0.500732,0.203125,-0.904297
1409,2.555292,-4.02945,5.933995,-2.469089,2.442736,3.036695,0.250997,-1.206044,-0.55513,0.48999,0.207031,-0.91748
1410,3.304972,-3.717635,5.797761,-3.135306,2.537077,3.32499,0.5354,-0.923688,-0.402709,0.479492,0.200439,-0.919434
1411,3.221548,-3.100235,6.007266,-3.263627,1.92745,3.354335,0.80006,-0.652796,-0.214085,0.479736,0.190186,-0.923828
1412,2.600643,-2.539357,6.273283,-2.911154,1.135817,3.270483,0.987083,-0.524922,-0.004019,0.475586,0.183594,-0.932617
1413,2.266694,-2.312681,6.478588,-2.684122,0.777685,3.130716,1.092298,-0.564083,0.233452,0.473633,0.169189,-0.941406
1414,2.812017,-2.641943,6.546475,-3.01765,1.307954,2.962415,1.191866,-0.679369,0.478738,0.469727,0.154297,-0.950439
1415,3.791001,-2.83609,6.792392,-3.835963,1.843509,2.710704,1.288768,-0.700319,0.703884,0.461426,0.137451,-0.952393
1416,4.560556,-2.712241,7.30525,-4.640204,1.933349,2.312558,1.369259,-0.586678,0.904265,0.463867,0.114746,-0.963623
1417,4.829419,-2.778772,7.457922,-4.859034,2.100559,2.154842,1.456227,-0.423875,1.068416,0.462158,0.095947,-0.965576
1418,5.044393,-2.981043,7.41887,-4.96182,2.428753,2.141097,1.56683,-0.286293,1.240786,0.456055,0.075195,-0.974365
1419,5.461575,-3.153658,7.302638,-5.267842,2.831275,2.240622,1.697949,-0.182268,1.437119,0.467041,0.04834,-0.977051
1420,5.495387,-2.887407,7.599702,-5.445955,2.593279,2.072675,1.831025,-0.056962,1.630898,0.465576,0.015137,-0.98584
1421,4.685426,-2.311594,7.961834,-4.94314,1.782409,1.870706,1.905954,0.12342,1.804518,0.472168,-0.007568,-0.988281
1422,3.52836,-1.86889,8.240222,-4.046006,1.029897,1.663367,1.933387,0.180606,1.955936,0.470703,-0.044922,-0.992676
1423,2.356245,-1.688006,9.210404,-3.143668,0.413457,0.692512,1.899838,0.137446,2.115825,0.473145,-0.07373,-0.992676
1424,1.40112,-1.876766,10.239797,-2.334392,0.261435,-0.425418,1.835078,0.017314,2.264573,0.477783,-0.104736,-0.999512
1425,1.0577,-2.141542,10.860196,-2.019039,0.477177,-1.111691,1.768744,-0.150447,2.373263,0.474121,-0.129883,-1.001465
1426,1.053272,-2.301391,11.460475,-2.043977,0.703679,-1.723028,1.697841,-0.267783,2.463222,0.472412,-0.163086,-1.005859
1427,0.75403,-2.505669,11.635192,-1.718942,0.980404,-1.947674,1.618355,-0.305786,2.516442,0.466553,-0.198486,-1.008057
1428,0.279875,-2.762111,11.747696,-1.212293,1.297326,-2.127178,1.570167,-0.340562,2.551164,0.462891,-0.231934,-1.019043
1429,-0.211951,-2.907535,11.92261,-0.721453,1.519794,-2.345187,1.513181,-0.373868,2.597934,0.461426,-0.263184,-1.016602
1430,-0.457718,-2.810504,12.559298,-0.557079,1.517442,-2.963385,1.469539,-0.390216,2.621792,0.448975,-0.290527,-1.022949
1431,-0.947674,-2.460328,13.64205,-0.219174,1.222953,-4.025999,1.379414,-0.321385,2.611406,0.438965,-0.317627,-1.024902
1432,-1.266372,-2.227788,14.423139,0.000565,1.115422,-4.79367,1.235137,-0.223177,2.579039,0.432861,-0.342773,-1.024658
1433,-1.551447,-2.190046,14.857935,0.227399,1.237736,-5.233052,1.09352,-0.135534,2.542079,0.416504,-0.366211,-1.030762
1434,-2.032749,-2.182372,15.278065,0.636519,1.383388,-5.678983,0.921483,-0.022651,2.514999,0.416748,-0.391113,-1.030762
1435,-2.539065,-2.158631,15.303787,1.091233,1.533691,-5.736154,0.757342,0.022017,2.482649,0.410645,-0.407715,-1.030518
1436,-2.951025,-2.227471,15.191442,1.460547,1.777663,-5.651927,0.604427,-0.01131,2.455548,0.400391,-0.424805,-1.036865
1437,-3.359065,-2.096376,15.520836,1.789739,1.803708,-6.002364,0.451053,-0.032793,2.424929,0.390137,-0.4375,-1.038818
1438,-3.605079,-1.977613,15.691664,1.980868,1.832069,-6.182747,0.311267,-0.064086,2.37774,0.379639,-0.450195,-1.036133
1439,-3.537147,-1.779489,15.844322,1.878737,1.744352,-6.316387,0.181408,-0.10816,2.332354,0.373535,-0.462891,-1.047119
1440,-3.239272,-1.557355,15.971013,1.564932,1.583476,-6.405649,0.071611,-0.065819,2.294773,0.361084,-0.47168,-1.046631
1441,-3.005311,-1.269886,15.899277,1.340472,1.339211,-6.306888,-0.027636,0.0424,2.251004,0.352539,-0.473877,-1.051025
1442,-2.966868,-0.992711,15.967106,1.288245,1.101016,-6.369525,-0.139584,0.215197,2.197631,0.344238,-0.478271,-1.046143
1443,-3.227359,-0.792151,15.849287,1.515826,0.971497,-6.280821,-0.247542,0.427597,2.121481,0.337891,-0.480713,-1.050537
1444,-3.636577,-0.562374,15.602339,1.88758,0.831167,-6.084454,-0.360364,0.610579,2.027985,0.344238,-0.484619,-1.05957
1445,-3.979026,-0.331716,15.427927,2.17379,0.665816,-5.960505,-0.481575,0.752393,1.924417,0.342041,-0.480469,-1.054932
1446,-4.165625,-0.076679,15.153133,2.322046,0.431966,-5.724228,-0.59249,0.849286,1.813411,0.335693,-0.48291,-1.057129
1447,-4.463896,0.121592,14.881794,2.564939,0.268135,-5.509073,-0.706516,0.93371,1.695488,0.343994,-0.474365,-1.055176
1448,-4.834483,0.306044,14.602734,2.877553,0.126553,-5.300467,-0.806688,0.994638,1.563822,0.352539,-0.46582,-1.05542
1449,-5.057201,0.403684,14.293925,3.034314,0.024295,-5.048161,-0.896121,1.014894,1.421368,0.358643,-0.457275,-1.051025
1450,-5.236633,0.507058,14.027326,3.154711,-0.1084,-4.832419,-0.974636,1.035966,1.276805,0.358643,-0.450928,-1.053467
1451,-5.394876,0.643013,13.637166,3.2898,-0.274575,-4.490805,-1.043687,1.06685,1.119777,0.362549,-0.436279,-1.053467
1452,-5.46357,0.737839,13.228974,3.339598,-0.434553,-4.117727,-1.105674,1.09798,0.947884,0.377197,-0.425537,-1.047363
