NO_OF_FRAMES	9217
NO_OF_CAMERAS	8
NO_OF_MARKERS	3
FREQUENCY	150
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2024-01-16, 10:54:23.294	2216.09629770
DATA_INCLUDED	3D
MARKER_NAMES	marker1		
Frame	Time	marker1 X	marker1 Y	marker1 Z	 X	 Y	 Z	 X	 Y	 Z	
1793	11.94667	1041.757	235.342	385.363	0.000	0.000	0.000	0.000	0.000	0.000
1794	11.95333	1038.648	236.263	382.441	0.000	0.000	0.000	0.000	0.000	0.000
1795	11.96000	1035.571	236.922	379.548	0.000	0.000	0.000	0.000	0.000	0.000
1796	11.96667	1032.324	237.632	376.474	0.000	0.000	0.000	0.000	0.000	0.000
1797	11.97333	1028.900	238.499	373.019	0.000	0.000	0.000	0.000	0.000	0.000
1798	11.98000	1025.578	238.965	369.619	0.000	0.000	0.000	0.000	0.000	0.000
1799	11.98667	1022.164	239.765	366.337	0.000	0.000	0.000	0.000	0.000	0.000
1800	11.99333	1018.667	240.515	362.880	0.000	0.000	0.000	0.000	0.000	0.000
1801	12.00000	1015.000	240.915	359.048	0.000	0.000	0.000	0.000	0.000	0.000
1802	12.00667	1011.375	241.690	355.560	0.000	0.000	0.000	0.000	0.000	0.000
1803	12.01333	1007.624	242.266	351.767	0.000	0.000	0.000	0.000	0.000	0.000
1804	12.02000	1003.767	242.874	348.023	0.000	0.000	0.000	0.000	0.000	0.000
1805	12.02667	1000.010	243.600	344.471	0.000	0.000	0.000	0.000	0.000	0.000
1806	12.03333	996.016	243.939	340.533	0.000	0.000	0.000	0.000	0.000	0.000
1807	12.04000	992.114	244.635	336.999	0.000	0.000	0.000	0.000	0.000	0.000
1808	12.04667	988.047	244.955	333.256	0.000	0.000	0.000	0.000	0.000	0.000
1809	12.05333	983.961	245.448	329.721	0.000	0.000	0.000	0.000	0.000	0.000
1810	12.06000	979.817	245.874	326.242	0.000	0.000	0.000	0.000	0.000	0.000
1811	12.06667	975.537	246.259	322.454	0.000	0.000	0.000	0.000	0.000	0.000
1812	12.07333	971.471	246.815	319.083	0.000	0.000	0.000	0.000	0.000	0.000
1813	12.08000	967.256	247.067	315.616	0.000	0.000	0.000	0.000	0.000	0.000
1814	12.08667	963.130	247.547	312.284	0.000	0.000	0.000	0.000	0.000	0.000
1815	12.09333	958.853	247.917	309.047	0.000	0.000	0.000	0.000	0.000	0.000
1816	12.10000	954.812	248.501	305.947	0.000	0.000	0.000	0.000	0.000	0.000
1817	12.10667	950.759	248.757	302.929	0.000	0.000	0.000	0.000	0.000	0.000
1818	12.11333	946.675	249.114	300.013	0.000	0.000	0.000	0.000	0.000	0.000
1819	12.12000	942.696	249.395	297.428	0.000	0.000	0.000	0.000	0.000	0.000
1820	12.12667	938.519	249.871	294.903	0.000	0.000	0.000	0.000	0.000	0.000
1821	12.13333	934.565	250.092	292.679	0.000	0.000	0.000	0.000	0.000	0.000
1822	12.14000	930.684	250.412	290.607	0.000	0.000	0.000	0.000	0.000	0.000
1823	12.14667	926.872	250.884	288.890	0.000	0.000	0.000	0.000	0.000	0.000
1824	12.15333	923.108	251.099	287.258	0.000	0.000	0.000	0.000	0.000	0.000
1825	12.16000	919.379	251.387	285.884	0.000	0.000	0.000	0.000	0.000	0.000
1826	12.16667	915.928	251.702	284.862	0.000	0.000	0.000	0.000	0.000	0.000
1827	12.17333	912.503	251.960	283.774	0.000	0.000	0.000	0.000	0.000	0.000
1828	12.18000	909.272	252.526	283.196	0.000	0.000	0.000	0.000	0.000	0.000
1829	12.18667	906.125	252.870	282.833	0.000	0.000	0.000	0.000	0.000	0.000
1830	12.19333	903.096	253.258	282.466	0.000	0.000	0.000	0.000	0.000	0.000
1831	12.20000	900.337	253.751	282.619	0.000	0.000	0.000	0.000	0.000	0.000
1832	12.20667	897.542	254.235	283.007	0.000	0.000	0.000	0.000	0.000	0.000
1833	12.21333	894.970	254.748	283.678	0.000	0.000	0.000	0.000	0.000	0.000
1834	12.22000	892.627	255.324	284.816	0.000	0.000	0.000	0.000	0.000	0.000
1835	12.22667	890.192	255.986	286.011	0.000	0.000	0.000	0.000	0.000	0.000
1836	12.23333	887.910	256.673	287.550	0.000	0.000	0.000	0.000	0.000	0.000
1837	12.24000	885.725	257.472	289.401	0.000	0.000	0.000	0.000	0.000	0.000
1838	12.24667	883.773	258.248	291.660	0.000	0.000	0.000	0.000	0.000	0.000
1839	12.25333	881.857	259.241	294.050	0.000	0.000	0.000	0.000	0.000	0.000
1840	12.26000	880.032	260.193	296.760	0.000	0.000	0.000	0.000	0.000	0.000
1841	12.26667	878.402	261.179	299.773	0.000	0.000	0.000	0.000	0.000	0.000
1842	12.27333	877.061	262.199	302.976	0.000	0.000	0.000	0.000	0.000	0.000
1843	12.28000	875.682	263.444	306.385	0.000	0.000	0.000	0.000	0.000	0.000
1844	12.28667	874.342	264.438	310.000	0.000	0.000	0.000	0.000	0.000	0.000
1845	12.29333	873.280	265.852	313.998	0.000	0.000	0.000	0.000	0.000	0.000
1846	12.30000	872.390	267.029	318.115	0.000	0.000	0.000	0.000	0.000	0.000
1847	12.30667	871.557	268.467	322.367	0.000	0.000	0.000	0.000	0.000	0.000
1848	12.31333	870.714	269.749	326.720	0.000	0.000	0.000	0.000	0.000	0.000
1849	12.32000	870.156	270.982	331.468	0.000	0.000	0.000	0.000	0.000	0.000
1850	12.32667	869.789	272.559	336.177	0.000	0.000	0.000	0.000	0.000	0.000
1851	12.33333	869.360	274.084	341.087	0.000	0.000	0.000	0.000	0.000	0.000
1852	12.34000	869.113	275.362	345.787	0.000	0.000	0.000	0.000	0.000	0.000
1853	12.34667	868.935	276.773	350.881	0.000	0.000	0.000	0.000	0.000	0.000
1854	12.35333	869.102	278.171	355.908	0.000	0.000	0.000	0.000	0.000	0.000
1855	12.36000	868.983	279.716	360.944	0.000	0.000	0.000	0.000	0.000	0.000
1856	12.36667	869.390	281.100	366.166	0.000	0.000	0.000	0.000	0.000	0.000
1857	12.37333	869.633	282.419	371.303	0.000	0.000	0.000	0.000	0.000	0.000
1858	12.38000	870.087	283.840	376.464	0.000	0.000	0.000	0.000	0.000	0.000
1859	12.38667	870.662	285.161	381.625	0.000	0.000	0.000	0.000	0.000	0.000
1860	12.39333	871.266	286.354	386.730	0.000	0.000	0.000	0.000	0.000	0.000
1861	12.40000	871.969	287.506	391.867	0.000	0.000	0.000	0.000	0.000	0.000
1862	12.40667	872.766	288.498	396.842	0.000	0.000	0.000	0.000	0.000	0.000
1863	12.41333	873.674	289.483	401.740	0.000	0.000	0.000	0.000	0.000	0.000
1864	12.42000	874.745	290.397	406.667	0.000	0.000	0.000	0.000	0.000	0.000
1865	12.42667	875.899	291.478	411.589	0.000	0.000	0.000	0.000	0.000	0.000
1866	12.43333	877.273	292.185	416.601	0.000	0.000	0.000	0.000	0.000	0.000
1867	12.44000	878.566	293.111	421.337	0.000	0.000	0.000	0.000	0.000	0.000
1868	12.44667	879.967	293.747	425.909	0.000	0.000	0.000	0.000	0.000	0.000
1869	12.45333	881.531	294.064	430.409	0.000	0.000	0.000	0.000	0.000	0.000
1870	12.46000	883.219	294.794	435.022	0.000	0.000	0.000	0.000	0.000	0.000
1871	12.46667	885.081	295.215	439.512	0.000	0.000	0.000	0.000	0.000	0.000
1872	12.47333	886.895	295.631	443.629	0.000	0.000	0.000	0.000	0.000	0.000
1873	12.48000	888.817	295.969	447.755	0.000	0.000	0.000	0.000	0.000	0.000
1874	12.48667	890.732	296.052	451.601	0.000	0.000	0.000	0.000	0.000	0.000
1875	12.49333	892.877	296.248	455.587	0.000	0.000	0.000	0.000	0.000	0.000
1876	12.50000	894.996	296.238	459.147	0.000	0.000	0.000	0.000	0.000	0.000
1877	12.50667	897.195	296.339	462.846	0.000	0.000	0.000	0.000	0.000	0.000
1878	12.51333	899.572	296.402	466.247	0.000	0.000	0.000	0.000	0.000	0.000
1879	12.52000	901.823	296.244	469.471	0.000	0.000	0.000	0.000	0.000	0.000
1880	12.52667	904.247	296.083	472.398	0.000	0.000	0.000	0.000	0.000	0.000
1881	12.53333	906.866	295.826	475.547	0.000	0.000	0.000	0.000	0.000	0.000
1882	12.54000	909.390	295.766	478.333	0.000	0.000	0.000	0.000	0.000	0.000
1883	12.54667	911.906	295.371	480.831	0.000	0.000	0.000	0.000	0.000	0.000
1884	12.55333	914.399	294.982	483.154	0.000	0.000	0.000	0.000	0.000	0.000
1885	12.56000	916.772	294.615	485.116	0.000	0.000	0.000	0.000	0.000	0.000
1886	12.56667	919.287	294.185	487.190	0.000	0.000	0.000	0.000	0.000	0.000
1887	12.57333	921.536	293.774	488.939	0.000	0.000	0.000	0.000	0.000	0.000
1888	12.58000	923.728	293.240	490.303	0.000	0.000	0.000	0.000	0.000	0.000
1889	12.58667	925.777	292.627	491.564	0.000	0.000	0.000	0.000	0.000	0.000
1890	12.59333	927.461	292.054	492.394	0.000	0.000	0.000	0.000	0.000	0.000
1891	12.60000	929.224	291.450	493.063	0.000	0.000	0.000	0.000	0.000	0.000
1892	12.60667	930.654	290.728	493.591	0.000	0.000	0.000	0.000	0.000	0.000
1893	12.61333	931.848	289.977	493.412	0.000	0.000	0.000	0.000	0.000	0.000
1894	12.62000	932.780	288.988	492.981	0.000	0.000	0.000	0.000	0.000	0.000
1895	12.62667	933.619	288.287	492.467	0.000	0.000	0.000	0.000	0.000	0.000
1896	12.63333	934.373	287.636	491.472	0.000	0.000	0.000	0.000	0.000	0.000
1897	12.64000	934.817	286.759	490.039	0.000	0.000	0.000	0.000	0.000	0.000
1898	12.64667	935.257	286.097	488.594	0.000	0.000	0.000	0.000	0.000	0.000
1899	12.65333	935.559	285.528	486.733	0.000	0.000	0.000	0.000	0.000	0.000
1900	12.66000	935.797	284.683	484.578	0.000	0.000	0.000	0.000	0.000	0.000
1901	12.66667	935.663	284.034	482.141	0.000	0.000	0.000	0.000	0.000	0.000
1902	12.67333	935.409	283.315	479.483	0.000	0.000	0.000	0.000	0.000	0.000
1903	12.68000	935.131	282.751	476.522	0.000	0.000	0.000	0.000	0.000	0.000
1904	12.68667	934.711	281.946	473.320	0.000	0.000	0.000	0.000	0.000	0.000
1905	12.69333	934.133	281.066	469.870	0.000	0.000	0.000	0.000	0.000	0.000
1906	12.70000	933.374	280.511	466.237	0.000	0.000	0.000	0.000	0.000	0.000
1907	12.70667	932.428	279.637	462.298	0.000	0.000	0.000	0.000	0.000	0.000
1908	12.71333	931.399	279.071	458.261	0.000	0.000	0.000	0.000	0.000	0.000
1909	12.72000	930.215	278.273	453.855	0.000	0.000	0.000	0.000	0.000	0.000
1910	12.72667	928.783	277.372	449.352	0.000	0.000	0.000	0.000	0.000	0.000
1911	12.73333	927.308	276.560	444.606	0.000	0.000	0.000	0.000	0.000	0.000
1912	12.74000	925.686	275.783	439.713	0.000	0.000	0.000	0.000	0.000	0.000
1913	12.74667	923.933	274.921	434.603	0.000	0.000	0.000	0.000	0.000	0.000
1914	12.75333	922.172	274.040	429.234	0.000	0.000	0.000	0.000	0.000	0.000
1915	12.76000	920.448	273.014	423.697	0.000	0.000	0.000	0.000	0.000	0.000
1916	12.76667	918.743	272.108	418.101	0.000	0.000	0.000	0.000	0.000	0.000
1917	12.77333	917.158	271.036	412.547	0.000	0.000	0.000	0.000	0.000	0.000
1918	12.78000	915.581	270.234	406.760	0.000	0.000	0.000	0.000	0.000	0.000
1919	12.78667	913.895	269.043	400.668	0.000	0.000	0.000	0.000	0.000	0.000
1920	12.79333	912.264	268.062	394.719	0.000	0.000	0.000	0.000	0.000	0.000
1921	12.80000	910.738	267.014	388.938	0.000	0.000	0.000	0.000	0.000	0.000
1922	12.80667	909.188	265.662	383.049	0.000	0.000	0.000	0.000	0.000	0.000
1923	12.81333	907.589	264.334	376.858	0.000	0.000	0.000	0.000	0.000	0.000
1924	12.82000	906.148	263.332	370.963	0.000	0.000	0.000	0.000	0.000	0.000
1925	12.82667	904.883	261.880	365.115	0.000	0.000	0.000	0.000	0.000	0.000
1926	12.83333	903.701	260.454	359.256	0.000	0.000	0.000	0.000	0.000	0.000
1927	12.84000	902.719	259.200	353.425	0.000	0.000	0.000	0.000	0.000	0.000
1928	12.84667	901.884	257.863	347.627	0.000	0.000	0.000	0.000	0.000	0.000
1929	12.85333	901.083	256.458	342.137	0.000	0.000	0.000	0.000	0.000	0.000
1930	12.86000	900.441	255.230	336.607	0.000	0.000	0.000	0.000	0.000	0.000
1931	12.86667	900.219	253.869	331.263	0.000	0.000	0.000	0.000	0.000	0.000
1932	12.87333	899.877	252.675	325.968	0.000	0.000	0.000	0.000	0.000	0.000
1933	12.88000	900.005	251.160	320.928	0.000	0.000	0.000	0.000	0.000	0.000
1934	12.88667	900.000	249.852	316.006	0.000	0.000	0.000	0.000	0.000	0.000
1935	12.89333	900.376	248.665	311.360	0.000	0.000	0.000	0.000	0.000	0.000
1936	12.90000	900.714	247.416	306.939	0.000	0.000	0.000	0.000	0.000	0.000
1937	12.90667	901.328	246.116	302.557	0.000	0.000	0.000	0.000	0.000	0.000
1938	12.91333	902.115	244.731	298.711	0.000	0.000	0.000	0.000	0.000	0.000
1939	12.92000	903.116	243.751	295.000	0.000	0.000	0.000	0.000	0.000	0.000
1940	12.92667	904.259	242.529	291.325	0.000	0.000	0.000	0.000	0.000	0.000
1941	12.93333	905.727	241.433	288.238	0.000	0.000	0.000	0.000	0.000	0.000
1942	12.94000	907.220	240.343	285.313	0.000	0.000	0.000	0.000	0.000	0.000
1943	12.94667	908.899	239.161	282.773	0.000	0.000	0.000	0.000	0.000	0.000
1944	12.95333	910.826	238.042	280.469	0.000	0.000	0.000	0.000	0.000	0.000
1945	12.96000	912.991	237.091	278.582	0.000	0.000	0.000	0.000	0.000	0.000
1946	12.96667	915.295	236.010	276.892	0.000	0.000	0.000	0.000	0.000	0.000
1947	12.97333	917.891	235.048	275.728	0.000	0.000	0.000	0.000	0.000	0.000
1948	12.98000	920.522	234.298	274.602	0.000	0.000	0.000	0.000	0.000	0.000
1949	12.98667	923.480	233.321	273.877	0.000	0.000	0.000	0.000	0.000	0.000
1950	12.99333	926.672	232.537	273.580	0.000	0.000	0.000	0.000	0.000	0.000
1951	13.00000	929.966	231.684	273.543	0.000	0.000	0.000	0.000	0.000	0.000
1952	13.00667	933.308	230.907	273.772	0.000	0.000	0.000	0.000	0.000	0.000
1953	13.01333	936.820	230.321	274.548	0.000	0.000	0.000	0.000	0.000	0.000
1954	13.02000	940.580	229.482	275.530	0.000	0.000	0.000	0.000	0.000	0.000
1955	13.02667	944.468	228.919	276.774	0.000	0.000	0.000	0.000	0.000	0.000
1956	13.03333	948.284	228.170	278.151	0.000	0.000	0.000	0.000	0.000	0.000
1957	13.04000	952.174	227.598	280.043	0.000	0.000	0.000	0.000	0.000	0.000
1958	13.04667	956.287	226.972	282.244	0.000	0.000	0.000	0.000	0.000	0.000
1959	13.05333	960.545	226.357	284.643	0.000	0.000	0.000	0.000	0.000	0.000
1960	13.06000	964.650	225.565	287.380	0.000	0.000	0.000	0.000	0.000	0.000
1961	13.06667	968.663	225.060	290.124	0.000	0.000	0.000	0.000	0.000	0.000
1962	13.07333	972.858	224.274	293.397	0.000	0.000	0.000	0.000	0.000	0.000
1963	13.08000	977.072	223.615	296.823	0.000	0.000	0.000	0.000	0.000	0.000
1964	13.08667	981.287	222.973	300.474	0.000	0.000	0.000	0.000	0.000	0.000
1965	13.09333	985.381	222.129	304.228	0.000	0.000	0.000	0.000	0.000	0.000
1966	13.10000	989.542	221.534	308.483	0.000	0.000	0.000	0.000	0.000	0.000
1967	13.10667	993.474	220.751	312.496	0.000	0.000	0.000	0.000	0.000	0.000
1968	13.11333	997.430	219.972	317.037	0.000	0.000	0.000	0.000	0.000	0.000
1969	13.12000	1001.591	219.082	321.891	0.000	0.000	0.000	0.000	0.000	0.000
1970	13.12667	1005.365	218.216	326.294	0.000	0.000	0.000	0.000	0.000	0.000
1971	13.13333	1009.099	217.545	331.207	0.000	0.000	0.000	0.000	0.000	0.000
1972	13.14000	1012.941	216.547	336.389	0.000	0.000	0.000	0.000	0.000	0.000
1973	13.14667	1016.437	215.754	341.323	0.000	0.000	0.000	0.000	0.000	0.000
1974	13.15333	1019.824	214.819	346.437	0.000	0.000	0.000	0.000	0.000	0.000
1975	13.16000	1023.005	213.836	351.563	0.000	0.000	0.000	0.000	0.000	0.000
1976	13.16667	1026.351	212.876	356.959	0.000	0.000	0.000	0.000	0.000	0.000
1977	13.17333	1029.043	211.999	362.273	0.000	0.000	0.000	0.000	0.000	0.000
1978	13.18000	1032.017	211.047	367.723	0.000	0.000	0.000	0.000	0.000	0.000
1979	13.18667	1034.427	209.995	372.900	0.000	0.000	0.000	0.000	0.000	0.000
1980	13.19333	1036.939	208.933	378.187	0.000	0.000	0.000	0.000	0.000	0.000
1981	13.20000	1039.212	207.839	383.530	0.000	0.000	0.000	0.000	0.000	0.000
1982	13.20667	1041.239	206.804	388.929	0.000	0.000	0.000	0.000	0.000	0.000
1983	13.21333	1043.146	205.711	394.025	0.000	0.000	0.000	0.000	0.000	0.000
1984	13.22000	1045.027	204.554	399.090	0.000	0.000	0.000	0.000	0.000	0.000
1985	13.22667	1046.761	203.585	404.115	0.000	0.000	0.000	0.000	0.000	0.000
1986	13.23333	1048.224	202.361	408.807	0.000	0.000	0.000	0.000	0.000	0.000
1987	13.24000	1049.652	201.661	413.563	0.000	0.000	0.000	0.000	0.000	0.000
1988	13.24667	1050.790	200.353	417.957	0.000	0.000	0.000	0.000	0.000	0.000
1989	13.25333	1051.791	199.615	422.379	0.000	0.000	0.000	0.000	0.000	0.000
1990	13.26000	1052.619	198.593	426.476	0.000	0.000	0.000	0.000	0.000	0.000
1991	13.26667	1053.162	197.764	430.364	0.000	0.000	0.000	0.000	0.000	0.000
1992	13.27333	1053.576	197.043	434.061	0.000	0.000	0.000	0.000	0.000	0.000
1993	13.28000	1054.049	196.106	437.758	0.000	0.000	0.000	0.000	0.000	0.000
1994	13.28667	1053.990	195.507	440.972	0.000	0.000	0.000	0.000	0.000	0.000
1995	13.29333	1053.769	194.767	443.987	0.000	0.000	0.000	0.000	0.000	0.000
1996	13.30000	1053.486	194.185	446.818	0.000	0.000	0.000	0.000	0.000	0.000
1997	13.30667	1052.876	193.706	449.495	0.000	0.000	0.000	0.000	0.000	0.000
1998	13.31333	1052.446	193.307	451.844	0.000	0.000	0.000	0.000	0.000	0.000
1999	13.32000	1051.512	192.806	453.863	0.000	0.000	0.000	0.000	0.000	0.000
2000	13.32667	1050.732	192.594	455.855	0.000	0.000	0.000	0.000	0.000	0.000
2001	13.33333	1049.603	192.175	457.315	0.000	0.000	0.000	0.000	0.000	0.000
2002	13.34000	1048.554	192.089	458.802	0.000	0.000	0.000	0.000	0.000	0.000
2003	13.34667	1047.372	191.951	459.992	0.000	0.000	0.000	0.000	0.000	0.000
2004	13.35333	1045.884	191.791	460.832	0.000	0.000	0.000	0.000	0.000	0.000
2005	13.36000	1044.733	191.646	461.407	0.000	0.000	0.000	0.000	0.000	0.000
2006	13.36667	1043.161	191.416	461.821	0.000	0.000	0.000	0.000	0.000	0.000
2007	13.37333	1041.690	191.458	462.062	0.000	0.000	0.000	0.000	0.000	0.000
2008	13.38000	1040.283	191.509	462.057	0.000	0.000	0.000	0.000	0.000	0.000
2009	13.38667	1038.637	191.574	461.835	0.000	0.000	0.000	0.000	0.000	0.000
2010	13.39333	1037.071	191.583	461.239	0.000	0.000	0.000	0.000	0.000	0.000
2011	13.40000	1035.309	191.538	460.605	0.000	0.000	0.000	0.000	0.000	0.000
2012	13.40667	1033.829	191.536	459.816	0.000	0.000	0.000	0.000	0.000	0.000
2013	13.41333	1031.966	191.572	458.704	0.000	0.000	0.000	0.000	0.000	0.000
2014	13.42000	1030.252	191.637	457.592	0.000	0.000	0.000	0.000	0.000	0.000
2015	13.42667	1028.400	191.940	456.218	0.000	0.000	0.000	0.000	0.000	0.000
2016	13.43333	1026.549	191.822	454.767	0.000	0.000	0.000	0.000	0.000	0.000
2017	13.44000	1024.918	191.989	453.278	0.000	0.000	0.000	0.000	0.000	0.000
2018	13.44667	1023.177	191.838	451.676	0.000	0.000	0.000	0.000	0.000	0.000
2019	13.45333	1021.587	191.650	449.870	0.000	0.000	0.000	0.000	0.000	0.000
2020	13.46000	1020.178	191.677	448.266	0.000	0.000	0.000	0.000	0.000	0.000
2021	13.46667	1018.729	191.569	446.658	0.000	0.000	0.000	0.000	0.000	0.000
2022	13.47333	1017.544	191.315	444.743	0.000	0.000	0.000	0.000	0.000	0.000
2023	13.48000	1016.360	190.952	442.948	0.000	0.000	0.000	0.000	0.000	0.000
2024	13.48667	1015.305	190.635	441.296	0.000	0.000	0.000	0.000	0.000	0.000
2025	13.49333	1014.426	190.303	439.556	0.000	0.000	0.000	0.000	0.000	0.000
2026	13.50000	1013.711	189.739	437.766	0.000	0.000	0.000	0.000	0.000	0.000
2027	13.50667	1013.219	189.123	435.892	0.000	0.000	0.000	0.000	0.000	0.000
2028	13.51333	1013.144	188.289	434.366	0.000	0.000	0.000	0.000	0.000	0.000
2029	13.52000	1013.088	187.595	432.666	0.000	0.000	0.000	0.000	0.000	0.000
2030	13.52667	1013.333	186.768	430.938	0.000	0.000	0.000	0.000	0.000	0.000
2031	13.53333	1013.597	185.806	429.007	0.000	0.000	0.000	0.000	0.000	0.000
2032	13.54000	1014.044	185.013	427.301	0.000	0.000	0.000	0.000	0.000	0.000
2033	13.54667	1014.842	183.975	425.538	0.000	0.000	0.000	0.000	0.000	0.000
2034	13.55333	1015.491	182.983	423.539	0.000	0.000	0.000	0.000	0.000	0.000
2035	13.56000	1016.410	182.147	421.475	0.000	0.000	0.000	0.000	0.000	0.000
2036	13.56667	1017.244	181.208	419.426	0.000	0.000	0.000	0.000	0.000	0.000
2037	13.57333	1018.203	180.427	417.255	0.000	0.000	0.000	0.000	0.000	0.000
2038	13.58000	1018.889	179.838	414.996	0.000	0.000	0.000	0.000	0.000	0.000
2039	13.58667	1019.637	179.126	412.420	0.000	0.000	0.000	0.000	0.000	0.000
2040	13.59333	1020.060	178.450	409.948	0.000	0.000	0.000	0.000	0.000	0.000
2041	13.60000	1020.496	177.803	407.099	0.000	0.000	0.000	0.000	0.000	0.000
2042	13.60667	1020.705	177.489	404.269	0.000	0.000	0.000	0.000	0.000	0.000
2043	13.61333	1020.671	177.056	401.229	0.000	0.000	0.000	0.000	0.000	0.000
2044	13.62000	1020.470	176.693	397.911	0.000	0.000	0.000	0.000	0.000	0.000
2045	13.62667	1020.338	176.289	394.543	0.000	0.000	0.000	0.000	0.000	0.000
2046	13.63333	1019.941	176.027	391.120	0.000	0.000	0.000	0.000	0.000	0.000
2047	13.64000	1019.360	175.849	387.593	0.000	0.000	0.000	0.000	0.000	0.000
2048	13.64667	1018.564	175.369	383.626	0.000	0.000	0.000	0.000	0.000	0.000
2049	13.65333	1017.688	175.319	379.944	0.000	0.000	0.000	0.000	0.000	0.000
2050	13.66000	1016.574	175.071	375.828	0.000	0.000	0.000	0.000	0.000	0.000
2051	13.66667	1015.339	174.947	371.951	0.000	0.000	0.000	0.000	0.000	0.000
2052	13.67333	1013.783	174.705	367.581	0.000	0.000	0.000	0.000	0.000	0.000
2053	13.68000	1012.103	174.821	363.520	0.000	0.000	0.000	0.000	0.000	0.000
2054	13.68667	1009.873	174.760	359.086	0.000	0.000	0.000	0.000	0.000	0.000
2055	13.69333	1007.708	174.913	354.639	0.000	0.000	0.000	0.000	0.000	0.000
2056	13.70000	1005.039	175.039	350.094	0.000	0.000	0.000	0.000	0.000	0.000
2057	13.70667	1002.377	175.184	345.444	0.000	0.000	0.000	0.000	0.000	0.000
2058	13.71333	999.150	175.440	340.553	0.000	0.000	0.000	0.000	0.000	0.000
2059	13.72000	995.885	175.690	335.918	0.000	0.000	0.000	0.000	0.000	0.000
2060	13.72667	992.524	175.974	331.019	0.000	0.000	0.000	0.000	0.000	0.000
2061	13.73333	989.076	176.121	326.160	0.000	0.000	0.000	0.000	0.000	0.000
2062	13.74000	985.399	176.369	321.232	0.000	0.000	0.000	0.000	0.000	0.000
2063	13.74667	981.631	176.334	316.371	0.000	0.000	0.000	0.000	0.000	0.000
2064	13.75333	977.729	176.500	311.527	0.000	0.000	0.000	0.000	0.000	0.000
2065	13.76000	973.892	176.725	306.977	0.000	0.000	0.000	0.000	0.000	0.000
2066	13.76667	969.878	177.100	302.395	0.000	0.000	0.000	0.000	0.000	0.000
2067	13.77333	965.865	177.065	297.819	0.000	0.000	0.000	0.000	0.000	0.000
2068	13.78000	961.528	177.545	293.182	0.000	0.000	0.000	0.000	0.000	0.000
2069	13.78667	957.302	177.872	288.877	0.000	0.000	0.000	0.000	0.000	0.000
2070	13.79333	952.978	178.202	284.590	0.000	0.000	0.000	0.000	0.000	0.000
2071	13.80000	948.605	178.572	280.401	0.000	0.000	0.000	0.000	0.000	0.000
2072	13.80667	944.388	179.117	276.579	0.000	0.000	0.000	0.000	0.000	0.000
2073	13.81333	940.066	179.518	272.569	0.000	0.000	0.000	0.000	0.000	0.000
2074	13.82000	935.761	180.075	269.123	0.000	0.000	0.000	0.000	0.000	0.000
2075	13.82667	931.208	180.658	265.725	0.000	0.000	0.000	0.000	0.000	0.000
2076	13.83333	926.949	181.501	262.637	0.000	0.000	0.000	0.000	0.000	0.000
2077	13.84000	922.488	181.855	259.624	0.000	0.000	0.000	0.000	0.000	0.000
2078	13.84667	918.155	182.814	257.018	0.000	0.000	0.000	0.000	0.000	0.000
2079	13.85333	913.868	183.673	254.704	0.000	0.000	0.000	0.000	0.000	0.000
